step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,16,0,0,0,16,0,0.0,0.0,11.15472451258916,0,0.0,0.819403537306846,0,0.0
10.0,16,0,0,0,16,0,0.0,0.0,12.204868450781099,0,0.0,0.8828794298196301,0,0.0
15.0,22,0,6,0,22,0,8.0,0.36363636363636365,7.374772917489335,6,8.0,0.43747500192102057,6,8.0
20.0,22,0,9,0,22,0,36.0,1.6363636363636365,6.941493584101881,9,36.0,0.380640144210488,9,36.0
25.0,26,0,9,2,28,0,81.0,3.1153846153846154,6.828881017062771,9,81.0,0.3309536142784226,9,81.0
30.0,23,0,11,5,28,0,108.0,4.695652173913044,5.9453169340557395,11,108.0,0.30160687800015107,11,108.0
35.0,23,0,12,9,32,0,165.0,7.173913043478261,4.001445554418619,12,165.0,0.23461980865806464,12,165.0
40.0,29,0,11,9,38,0,101.0,3.4827586206896552,5.0255912629222514,11,184.0,0.3366961964696978,11,184.0
45.0,31,0,14,11,42,0,162.0,5.225806451612903,4.902212938063399,14,203.0,0.33715500256782704,14,203.0
50.0,33,0,12,11,44,0,101.0,3.0606060606060606,4.065368757220298,12,222.0,0.20635720467462276,12,222.0
55.0,37,0,11,11,48,0,75.0,2.027027027027027,6.018419996109611,11,187.0,0.2666652209224962,11,187.0
60.0,34,0,7,14,48,0,70.0,2.0588235294117645,5.300503060542345,7,171.0,0.20187475941072527,7,171.0
65.0,35,0,14,19,54,0,127.0,3.6285714285714286,5.337328567862736,14,200.0,0.22062317803562775,14,200.0
70.0,32,0,19,22,54,0,211.0,6.59375,4.02594773703104,19,284.0,0.13483527081524913,19,284.0
75.0,39,0,19,27,66,0,165.0,4.230769230769231,4.80374366443084,19,313.0,0.3265039748663526,19,313.0
80.0,38,0,18,28,66,0,252.0,6.631578947368421,5.748414673335786,18,328.0,0.3415739620510131,18,328.0
85.0,44,0,22,28,72,0,352.0,8.0,4.93532569347373,22,425.0,0.19288055403127813,22,425.0
90.0,41,0,24,31,72,0,471.0,11.487804878048781,3.6292216439763227,24,544.0,0.11408648964331973,24,544.0
95.0,41,0,28,35,76,0,605.0,14.75609756097561,3.4884906989501054,28,678.0,0.12060057091985238,28,678.0
100.0,40,0,25,38,78,0,511.0,12.775,2.5034848205512774,25,710.0,0.0814346072125681,25,710.0
105.0,40,0,18,42,82,0,278.0,6.95,4.251537935632108,18,630.0,0.20012315839706818,18,630.0
110.0,46,0,12,42,88,0,107.0,2.3260869565217392,4.404675843868241,12,654.0,0.21072153272317515,12,654.0
115.0,44,2,16,46,90,0,98.0,2.227272727272727,4.035512429994321,16,729.0,0.22316495560249247,16,729.0
120.0,43,1,14,48,91,0,105.0,2.441860465116279,2.741543903245722,14,701.0,0.14820700424227948,14,701.0
125.0,46,2,15,50,96,0,112.0,2.4347826086956523,3.3399256697689204,15,594.0,0.15097496398674876,15,594.0
130.0,47,1,9,50,97,0,38.0,0.8085106382978723,3.282568180224216,9,597.0,0.1073440360245582,9,597.0
135.0,45,3,13,56,101,0,81.0,1.8,3.504193129914099,13,605.0,0.14981201240393657,13,605.0
140.0,46,2,20,56,102,0,160.0,3.4782608695652173,3.0376750599799824,20,686.0,0.11936000195652537,20,686.0
145.0,50,2,27,60,110,0,284.0,5.68,2.5040289583631976,27,810.0,0.15294597084003583,27,810.0
150.0,52,2,35,62,114,0,445.0,8.557692307692308,2.171117376496133,35,971.0,0.15569665783639225,35,971.0
155.0,53,1,38,62,115,0,592.0,11.169811320754716,1.4005158979353094,38,1131.0,0.09007715714727405,38,1131.0
160.0,56,4,48,62,118,0,816.0,14.571428571428571,1.856563847405699,48,1342.0,0.038191587233132415,48,1342.0
165.0,56,4,42,62,118,0,846.0,15.107142857142858,2.302149099800249,42,1423.0,0.04539613638210435,42,1423.0
170.0,54,8,33,66,120,0,728.0,13.481481481481481,2.9337079684248084,33,1329.0,0.09666183096635693,33,1329.0
