step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,13.773261995075742,0,0.0,0.9647119391328783,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.906825876375203,0,0.0,0.9044740978048853,0,0.0
15.0,18,0,4,0,18,0,7.0,0.3888888888888889,7.26432611470717,4,7.0,0.4200456118423951,4,7.0
20.0,17,0,8,1,18,0,46.0,2.7058823529411766,6.580151090570281,8,46.0,0.372219748850087,8,46.0
25.0,20,0,6,4,24,0,67.0,3.35,5.574833076656633,6,67.0,0.3959892178746507,6,67.0
30.0,20,0,8,4,24,0,105.0,5.25,7.615245175819657,8,105.0,0.39931315554835917,8,105.0
35.0,24,0,6,4,28,0,62.0,2.5833333333333335,6.545104761165827,6,98.0,0.307222805858756,6,98.0
40.0,26,0,10,8,34,0,103.0,3.9615384615384617,7.877921656844706,10,103.0,0.45497465263593845,10,103.0
45.0,28,0,11,10,38,0,154.0,5.5,6.654734436898414,11,154.0,0.3885888002951034,11,154.0
50.0,26,0,14,14,40,0,223.0,8.576923076923077,5.070745343461646,14,223.0,0.2424127380554,14,223.0
55.0,30,0,19,14,44,0,307.0,10.233333333333333,4.320853772399214,19,307.0,0.2128513815321512,19,307.0
60.0,27,0,22,17,44,0,408.0,15.11111111111111,1.960249330351717,22,408.0,0.1193043003911748,22,408.0
65.0,32,0,24,18,50,0,523.0,16.34375,2.285867189282948,24,523.0,0.15832781267995216,24,523.0
70.0,32,0,20,18,50,0,463.0,14.46875,1.448808736664461,20,574.0,0.07880184877698883,20,574.0
75.0,44,0,15,18,62,0,394.0,8.954545454545455,5.527101948696929,15,550.0,0.3299089818270773,15,550.0
80.0,44,0,12,18,62,0,446.0,10.136363636363637,7.157057103289353,12,514.0,0.3811949483184515,12,514.0
85.0,46,0,9,22,68,0,155.0,3.369565217391304,5.781965693775128,9,412.0,0.3024565151017773,9,412.0
90.0,40,0,12,28,68,0,36.0,0.9,5.036811350421245,12,252.0,0.2484306732889758,12,252.0
95.0,42,0,20,30,72,0,101.0,2.4047619047619047,3.9630607634696275,20,318.0,0.16157213360672137,20,318.0
100.0,40,0,28,34,74,0,224.0,5.6,2.631030165883872,28,441.0,0.11039686169884927,28,441.0
