step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,16,0,0,0,16,0,0.0,0.0,12.528818839103916,0,0.0,0.8973374033437618,0,0.0
10.0,16,0,0,0,16,0,0.0,0.0,12.62386709660262,0,0.0,0.8929374766167665,0,0.0
15.0,22,0,6,0,22,0,7.0,0.3181818181818182,7.210176726590694,6,7.0,0.3678569816321999,6,7.0
20.0,22,0,4,0,22,0,25.0,1.1363636363636365,7.2127821158145675,4,35.0,0.40347465910803754,4,35.0
25.0,23,0,4,5,28,0,45.0,1.9565217391304348,6.504812027274488,4,49.0,0.4759643791401362,4,49.0
30.0,22,0,8,6,28,0,78.0,3.5454545454545454,5.676755514317978,8,82.0,0.34699778659626374,8,82.0
35.0,26,0,8,6,32,0,118.0,4.538461538461538,7.744176925007147,8,122.0,0.38010746348656527,8,122.0
40.0,28,0,5,10,38,0,80.0,2.857142857142857,8.364741966550692,5,111.0,0.4939730283481471,5,111.0
45.0,28,0,5,14,42,0,105.0,3.75,8.30208141182693,5,109.0,0.45742331836906797,5,109.0
50.0,27,0,5,17,44,0,119.0,4.407407407407407,7.018195988650493,5,129.0,0.38348598050932486,5,129.0
55.0,28,0,10,20,48,0,161.0,5.75,7.5417648183131405,10,165.0,0.38360767404503476,10,165.0
60.0,25,0,5,23,48,0,110.0,4.4,7.486064182031721,5,141.0,0.2962979362466712,5,141.0
65.0,25,0,7,29,54,0,145.0,5.8,7.526721312323956,7,145.0,0.3895863566829837,7,145.0
70.0,23,0,7,31,54,0,138.0,6.0,7.278087587613785,7,154.0,0.37426358400015175,7,154.0
75.0,30,0,8,36,66,0,174.0,5.8,8.130730019506585,8,174.0,0.47766895012490396,8,174.0
80.0,29,0,11,37,66,0,226.0,7.793103448275862,8.113675872199888,11,226.0,0.47804018841135826,11,226.0
85.0,32,0,12,40,72,0,282.0,8.8125,5.0955276349344585,12,282.0,0.26641063390454406,12,282.0
90.0,29,0,14,43,72,0,231.0,7.9655172413793105,4.484441529287365,14,310.0,0.23920022107528593,14,310.0
95.0,32,0,7,44,76,0,206.0,6.4375,5.996692538219268,7,275.0,0.3088272006982174,7,275.0
100.0,32,0,8,46,78,0,244.0,7.625,8.206053112351292,8,250.0,0.3878726794529771,8,250.0
105.0,31,0,9,51,82,0,289.0,9.32258064516129,9.013003497654088,9,289.0,0.4570318805714817,9,289.0
110.0,32,0,11,56,88,0,339.0,10.59375,8.32105699846593,11,339.0,0.4336597416599187,11,339.0
115.0,28,2,10,62,90,0,366.0,13.071428571428571,7.2767921806695,10,366.0,0.4580308158381616,10,366.0
120.0,27,0,14,65,92,0,426.0,15.777777777777779,5.084877673563266,14,426.0,0.24884695412918598,14,426.0
125.0,29,2,16,67,96,0,506.0,17.448275862068964,5.339103425959259,16,506.0,0.2667517302636123,16,506.0
130.0,30,0,14,68,98,0,539.0,17.966666666666665,4.353935803234401,14,562.0,0.19975207113358281,14,562.0
135.0,30,2,14,72,102,0,605.0,20.166666666666668,5.519475462081141,14,608.0,0.2797932962522004,14,608.0
140.0,32,0,14,72,104,0,675.0,21.09375,7.2456665681239,14,675.0,0.251770147863595,14,675.0
145.0,34,2,10,76,110,0,462.0,13.588235294117647,7.49184549738014,10,624.0,0.38602547648226887,10,624.0
150.0,34,0,7,82,116,0,406.0,11.941176470588236,8.274235419436831,7,494.0,0.5095456245793526,7,494.0
155.0,32,0,8,84,116,0,430.0,13.4375,6.057422733157538,8,525.0,0.31112467580031483,8,525.0
160.0,35,0,17,87,122,0,495.0,14.142857142857142,6.002683815222356,17,583.0,0.21972556541747887,17,583.0
165.0,32,0,14,90,122,0,561.0,17.53125,6.342704987483868,14,655.0,0.24149990022381623,14,655.0
170.0,32,0,17,96,128,0,640.0,20.0,4.809602236832086,17,728.0,0.20278227722268977,17,728.0
175.0,30,0,16,98,128,0,718.0,23.933333333333334,4.852122931680942,16,809.0,0.2409554042688816,16,809.0
180.0,30,0,18,102,132,0,802.0,26.733333333333334,4.701762237753772,18,890.0,0.17381432234329777,18,890.0
185.0,36,0,18,102,138,0,892.0,24.77777777777778,6.4616444714614785,18,980.0,0.3225973653248372,18,980.0
190.0,36,0,18,106,142,0,982.0,27.27777777777778,4.549151567796006,18,1070.0,0.24390338094933453,18,1070.0
195.0,34,0,19,110,144,0,440.0,12.941176470588236,3.4179626520957407,19,817.0,0.19999257911498192,19,817.0
200.0,38,0,22,110,148,0,545.0,14.342105263157896,3.7884714393100767,22,633.0,0.14050792545456026,22,633.0
205.0,39,0,24,111,150,0,648.0,16.615384615384617,4.152736704442925,24,744.0,0.16728405723434395,24,744.0
210.0,39,0,27,115,154,0,775.0,19.871794871794872,3.5914553510244627,27,863.0,0.15120245726731285,27,863.0
215.0,37,0,30,117,154,0,918.0,24.81081081081081,1.7698325280061236,30,1006.0,0.04614929488456113,30,1006.0
220.0,46,0,34,120,166,0,1081.0,23.5,3.369930591716113,34,1169.0,0.23235772128416504,34,1169.0
225.0,46,0,36,120,166,0,1253.0,27.23913043478261,2.080745463119091,36,1341.0,0.14527251665806099,36,1341.0
230.0,52,0,35,120,172,0,1227.0,23.596153846153847,2.1498875478939707,35,1446.0,0.13372315692808326,35,1446.0
235.0,52,0,29,120,172,0,1166.0,22.423076923076923,2.703248049326282,29,1472.0,0.0920978992473399,29,1472.0
240.0,55,0,27,121,176,0,1267.0,23.036363636363635,4.6948944551132765,27,1461.0,0.16851332803932592,27,1461.0
245.0,52,0,27,126,178,0,1402.0,26.96153846153846,5.014533351224167,27,1520.0,0.1895252075149429,27,1520.0
250.0,52,0,24,130,182,0,962.0,18.5,4.412360978345141,24,1394.0,0.18511185001277952,24,1394.0
255.0,51,0,20,137,188,0,337.0,6.607843137254902,4.862256601740723,20,1091.0,0.25959880163011667,20,1091.0
260.0,53,0,15,139,192,0,175.0,3.30188679245283,4.5126367206670395,15,1147.0,0.2445262978677663,15,1147.0
265.0,51,0,14,143,194,0,209.0,4.098039215686274,4.480938576604529,14,1182.0,0.2298539475853727,14,1182.0
270.0,53,0,23,145,198,0,307.0,5.7924528301886795,5.037765697086606,23,1252.0,0.20290542330653802,23,1252.0
275.0,51,0,27,147,198,0,251.0,4.921568627450981,4.050205289167784,27,1294.0,0.1240258209436486,27,1294.0
280.0,49,0,29,155,204,0,372.0,7.591836734693878,3.7206791643771795,29,1326.0,0.14511642608224065,29,1326.0
285.0,47,0,28,157,204,0,375.0,7.9787234042553195,3.4229118078034433,28,1235.0,0.11689219251913947,28,1235.0
290.0,53,2,20,161,214,0,295.0,5.566037735849057,5.5257304675242995,20,778.0,0.28812544429574877,20,778.0
295.0,52,0,16,164,216,0,259.0,4.980769230769231,6.456293764173747,16,593.0,0.34249613644457333,16,593.0
300.0,50,2,19,168,218,0,328.0,6.56,4.774888726689547,19,653.0,0.21260022352647828,19,653.0
305.0,52,0,29,174,226,0,453.0,8.711538461538462,4.119515119500803,29,778.0,0.19378054691074717,29,778.0
310.0,51,2,32,177,228,0,414.0,8.117647058823529,2.4467721529294457,32,860.0,0.09174309125883079,32,860.0
315.0,52,0,29,180,232,0,336.0,6.461538461538462,2.801616552988733,29,888.0,0.10062338986179134,29,888.0
320.0,53,2,25,181,234,0,392.0,7.39622641509434,4.312934230386553,25,863.0,0.14874712017609792,25,863.0
325.0,54,2,23,186,240,0,495.0,9.166666666666666,5.178423330105459,23,907.0,0.23242856846933393,23,907.0
