step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.825776373310076,0,0.0,0.9218504258516518,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.081880003490605,0,0.0,0.8754549776757713,0,0.0
15.0,18,0,4,0,18,0,6.0,0.3333333333333333,7.541351629315508,4,6.0,0.4041786345663142,4,6.0
20.0,18,0,4,0,18,0,22.0,1.2222222222222223,8.283631730421806,4,24.0,0.4920456528748313,4,24.0
25.0,21,0,7,3,24,0,45.0,2.142857142857143,7.632350908187364,7,45.0,0.40752470757229275,7,45.0
30.0,20,0,10,4,24,0,91.0,4.55,6.138673464447985,10,91.0,0.2999369668678625,10,91.0
35.0,20,0,12,8,28,0,145.0,7.25,2.6256187338658923,12,145.0,0.20482992970744668,12,145.0
40.0,26,0,16,8,34,0,220.0,8.461538461538462,4.674812065700451,16,220.0,0.3422002900667287,16,220.0
45.0,30,0,19,8,38,0,304.0,10.133333333333333,4.343300677906239,19,304.0,0.30594428018950764,19,304.0
50.0,32,0,22,8,40,0,406.0,12.6875,3.6846402486741434,22,406.0,0.16164632909884508,22,406.0
55.0,36,0,26,8,44,0,525.0,14.583333333333334,3.4372208452445996,26,525.0,0.16044085758120918,26,525.0
60.0,33,0,20,11,44,0,464.0,14.06060606060606,1.9553504644948445,20,578.0,0.09617482136489026,20,578.0
65.0,38,0,16,12,50,0,401.0,10.552631578947368,4.803260270748329,16,552.0,0.2510520190982165,16,552.0
70.0,38,0,12,12,50,0,443.0,11.657894736842104,5.719130280128877,12,499.0,0.16885267746316443,12,499.0
75.0,44,0,14,18,62,0,391.0,8.886363636363637,6.200126416011416,14,447.0,0.39136262237839126,14,447.0
80.0,40,0,19,22,62,0,477.0,11.925,4.7253249736759715,19,533.0,0.30572109017309285,19,533.0
85.0,44,1,26,23,67,0,593.0,13.477272727272727,3.5817693919459264,26,649.0,0.18809639914192006,26,649.0
90.0,42,0,26,26,68,0,361.0,8.595238095238095,2.7082137349871878,26,648.0,0.15344893709299362,26,648.0
95.0,45,0,22,27,72,0,266.0,5.911111111111111,3.5023738315282325,22,530.0,0.15383586810350822,22,530.0
100.0,46,0,27,28,74,0,392.0,8.521739130434783,3.3720667154890167,27,614.0,0.1405724650237462,27,614.0
105.0,48,0,36,30,78,0,551.0,11.479166666666666,2.542210153445273,36,773.0,0.10769022865965563,36,773.0
110.0,49,0,33,35,84,0,678.0,13.83673469387755,2.1154179026758366,33,857.0,0.14185265730079252,33,857.0
115.0,51,2,32,35,86,0,810.0,15.882352941176471,4.139207296524851,32,884.0,0.21368998790082003,32,884.0
120.0,53,0,29,35,88,0,704.0,13.283018867924529,2.7567591112083956,29,919.0,0.05960133514129002,29,919.0
125.0,53,2,28,39,92,0,462.0,8.716981132075471,3.8549266518499397,28,870.0,0.13357135026119205,28,870.0
