step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,16,0,0,0,16,0,0.0,0.0,12.304460663556037,0,0.0,0.856047743225948,0,0.0
10.0,16,0,0,0,16,0,0.0,0.0,11.394666239628123,0,0.0,0.7984855428994723,0,0.0
15.0,22,0,8,0,22,0,13.0,0.5909090909090909,7.187497788382313,8,13.0,0.38368305464071595,8,13.0
20.0,22,0,10,0,22,0,60.0,2.727272727272727,7.228906315055998,10,60.0,0.3556945658147455,10,60.0
25.0,24,0,6,4,28,0,47.0,1.9583333333333333,4.9419760221457665,6,81.0,0.32406368118776807,6,81.0
30.0,22,0,10,6,28,0,90.0,4.090909090909091,4.869053028146631,10,105.0,0.342576936563364,10,105.0
35.0,26,0,8,6,32,0,110.0,4.230769230769231,4.48841383217001,8,136.0,0.2281819610231909,8,136.0
40.0,32,0,10,6,38,0,154.0,4.8125,8.283917094360763,10,169.0,0.4451864494836703,10,169.0
45.0,33,0,10,9,42,0,204.0,6.181818181818182,8.17038888663693,10,219.0,0.37460282033995307,10,219.0
50.0,30,0,6,14,44,0,109.0,3.6333333333333333,7.21055386329506,6,194.0,0.35081839385350777,6,194.0
55.0,28,0,8,20,48,0,142.0,5.071428571428571,7.661507562224493,8,157.0,0.3866976393272231,8,157.0
60.0,26,0,8,22,48,0,182.0,7.0,7.47563822273188,8,198.0,0.31602351174405136,8,198.0
65.0,28,0,10,26,54,0,228.0,8.142857142857142,8.065232370407951,10,243.0,0.38167861234595823,10,243.0
70.0,24,0,9,30,54,0,168.0,7.0,7.35451136858573,9,183.0,0.3407194789621846,9,183.0
75.0,31,0,11,35,66,0,216.0,6.967741935483871,7.018450775411483,11,231.0,0.4295758773603875,11,231.0
80.0,29,0,10,37,66,0,259.0,8.931034482758621,6.913614025380314,10,278.0,0.45920401197325506,10,278.0
85.0,33,0,11,39,72,0,311.0,9.424242424242424,5.536881210002916,11,326.0,0.3116716007173486,11,326.0
90.0,33,0,18,39,72,0,391.0,11.848484848484848,5.153263512843328,18,406.0,0.2250521224422534,18,406.0
95.0,33,0,20,43,76,0,487.0,14.757575757575758,3.7189843101530906,20,502.0,0.17411613248204466,20,502.0
100.0,33,0,19,45,78,0,556.0,16.848484848484848,3.807441033484526,19,587.0,0.2129855222032724,19,587.0
105.0,35,0,18,47,82,0,642.0,18.34285714285714,5.315446748092483,18,657.0,0.2613648955967055,18,657.0
110.0,41,0,20,47,88,0,736.0,17.951219512195124,6.447444306276558,20,751.0,0.2866230087104155,20,751.0
115.0,37,2,14,53,90,0,416.0,11.243243243243244,5.592934815302116,14,666.0,0.32302381524929474,14,666.0
120.0,34,0,14,58,92,0,356.0,10.470588235294118,4.9132093109508626,14,476.0,0.2705745634406402,14,476.0
125.0,38,2,16,58,96,0,415.0,10.921052631578947,4.852834185884039,16,543.0,0.24456344381086056,16,543.0
130.0,35,0,20,63,98,0,509.0,14.542857142857143,4.354937404168642,20,630.0,0.17614896448972048,20,630.0
135.0,38,2,17,64,102,0,252.0,6.631578947368421,5.513021512337417,17,589.0,0.2555432886911602,17,589.0
140.0,36,0,10,68,104,0,133.0,3.6944444444444446,6.063159315580284,10,355.0,0.26172751113772447,10,355.0
145.0,39,2,8,71,110,0,164.0,4.205128205128205,6.2078434887216405,8,395.0,0.3277077031015962,8,395.0
150.0,41,0,12,75,116,0,216.0,5.2682926829268295,6.968619737351234,12,438.0,0.398668423770438,12,438.0
155.0,37,0,11,79,116,0,132.0,3.5675675675675675,5.875149852060027,11,382.0,0.3024412194799819,11,382.0
160.0,38,0,14,84,122,0,107.0,2.8157894736842106,5.608193109741389,14,265.0,0.2673183394856357,14,265.0
165.0,35,0,18,87,122,0,181.0,5.171428571428572,3.67601949166119,18,339.0,0.11538532794888219,18,339.0
170.0,38,0,27,90,128,0,294.0,7.7368421052631575,3.469076605230626,27,452.0,0.16462066631313935,27,452.0
175.0,35,0,21,93,128,0,343.0,9.8,2.743649494219134,21,545.0,0.14407443082490246,21,545.0
180.0,37,0,20,95,132,0,418.0,11.297297297297296,4.3889962651547245,20,596.0,0.19791098263214849,20,596.0
185.0,43,0,20,95,138,0,518.0,12.046511627906977,6.556248955110342,20,676.0,0.2755765547429334,20,676.0
190.0,43,0,22,99,142,0,620.0,14.418604651162791,4.242553225656062,22,778.0,0.16420671067037715,22,778.0
195.0,39,0,31,105,144,0,756.0,19.384615384615383,2.4864331140499187,31,914.0,0.14830148858158806,31,914.0
200.0,41,0,27,107,148,0,867.0,21.146341463414632,1.9321832790738152,27,1044.0,0.12024595534495937,27,1044.0
205.0,43,0,28,107,150,0,1000.0,23.25581395348837,3.927636577564655,28,1160.0,0.17517771554908118,28,1160.0
210.0,47,0,24,107,154,0,872.0,18.5531914893617,4.018815659882209,24,1147.0,0.15043134225018187,24,1147.0
215.0,43,0,26,111,154,0,923.0,21.46511627906977,4.2878758612276995,26,1079.0,0.14054572201868176,26,1079.0
220.0,52,0,26,114,166,0,1011.0,19.442307692307693,5.140289007142002,26,1191.0,0.2663877125985236,26,1191.0
225.0,48,0,23,118,166,0,1115.0,23.229166666666668,5.371867518331044,23,1282.0,0.260371425335091,23,1282.0
230.0,51,0,27,121,172,0,1241.0,24.333333333333332,4.811638424576725,27,1395.0,0.18328345430031917,27,1395.0
235.0,46,0,31,126,172,0,1395.0,30.32608695652174,3.5711004637495005,31,1549.0,0.0982081432435909,31,1549.0
240.0,47,0,33,129,176,0,1557.0,33.12765957446808,3.4902369212982927,33,1711.0,0.16728956379178478,33,1711.0
245.0,43,0,29,135,178,0,1143.0,26.58139534883721,2.153850210025608,29,1619.0,0.13434203604817369,29,1619.0
250.0,47,0,24,135,182,0,487.0,10.361702127659575,3.6980157150270645,24,1324.0,0.1663070865862026,24,1324.0
255.0,52,0,12,136,188,0,281.0,5.403846153846154,5.170482295440784,12,1212.0,0.2926025437255599,12,1212.0
260.0,54,0,15,138,192,0,326.0,6.037037037037037,5.667501290340078,15,1258.0,0.296423554490213,15,1258.0
265.0,51,0,23,143,194,0,421.0,8.254901960784315,4.917084636080457,23,1351.0,0.16679005023443594,23,1351.0
270.0,49,0,33,149,198,0,564.0,11.510204081632653,3.952449560454918,33,1494.0,0.1696571330649224,33,1494.0
275.0,44,0,29,154,198,0,425.0,9.659090909090908,2.7676746868631183,29,1507.0,0.10729167005614021,29,1507.0
280.0,48,0,25,156,204,0,465.0,9.6875,4.711986170356962,25,1431.0,0.2309359601915074,25,1431.0
285.0,46,0,29,158,204,0,588.0,12.782608695652174,3.627579174886344,29,1555.0,0.12134872012206399,29,1555.0
290.0,51,2,31,163,214,0,743.0,14.568627450980392,5.088780083457104,31,1709.0,0.24622348671883784,31,1709.0
295.0,52,0,25,164,216,0,670.0,12.884615384615385,4.9655458345016585,25,1597.0,0.2350429461024526,25,1597.0
300.0,50,2,18,168,218,0,445.0,8.9,4.877348615506123,18,1265.0,0.21778758724017555,18,1265.0
305.0,54,0,13,172,226,0,272.0,5.037037037037037,4.943535595129389,13,1146.0,0.2669965307014968,13,1146.0
310.0,52,2,19,176,228,0,355.0,6.826923076923077,5.137445303447224,19,1228.0,0.24916644494389184,19,1228.0
315.0,52,0,21,180,232,0,304.0,5.846153846153846,4.348624719020874,21,1220.0,0.18074425045034173,21,1220.0
320.0,49,2,27,185,234,0,378.0,7.714285714285714,3.812463837533067,27,1194.0,0.12414241349275226,27,1194.0
325.0,52,2,28,188,240,0,500.0,9.615384615384615,4.263593773308442,28,1327.0,0.19883522255073025,28,1327.0
330.0,49,0,30,193,242,0,643.0,13.122448979591837,2.868298043427451,30,1466.0,0.1427123802825159,30,1466.0
335.0,51,0,32,195,246,0,801.0,15.705882352941176,3.2640504543097304,32,1617.0,0.1407577868904399,32,1617.0
340.0,52,0,32,196,248,0,912.0,17.53846153846154,3.2041907668805,32,1733.0,0.10399558475252935,32,1733.0
345.0,52,0,36,200,252,0,1069.0,20.557692307692307,2.8681230946912804,36,1864.0,0.10335023648560046,36,1864.0
350.0,51,0,34,203,254,0,1206.0,23.647058823529413,2.1932322478540858,34,2023.0,0.09045421885458792,34,2023.0
355.0,53,0,34,205,258,0,1370.0,25.849056603773583,2.9688847877124096,34,2171.0,0.11343564374672999,34,2171.0
360.0,52,0,36,206,258,0,1550.0,29.807692307692307,3.9470827327852094,36,2345.0,0.10383843232978257,36,2345.0
365.0,59,0,33,211,270,0,1668.0,28.271186440677965,4.394097645538864,33,2484.0,0.20292719285807936,33,2484.0
