step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,11.783124458398731,0,0.0,0.8809601370525977,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.380323599817373,0,0.0,0.9230845857019795,0,0.0
15.0,18,0,3,0,18,0,4.0,0.2222222222222222,6.777405975851651,3,4.0,0.3885620288876043,3,4.0
20.0,18,0,4,0,18,0,21.0,1.1666666666666667,7.897820656896247,4,25.0,0.49651635478503797,4,25.0
25.0,21,0,4,3,24,0,41.0,1.9523809523809523,7.658519145469143,4,41.0,0.4663464169610792,4,41.0
30.0,20,0,6,4,24,0,70.0,3.5,7.1104835456692825,6,72.0,0.42117940000997994,6,72.0
35.0,20,0,6,8,28,0,100.0,5.0,7.551921775044259,6,100.0,0.4050890301191616,6,100.0
40.0,26,0,10,8,34,0,141.0,5.423076923076923,7.8956018470163505,10,141.0,0.4693556723476299,10,141.0
45.0,26,0,11,12,38,0,192.0,7.384615384615385,5.423131414552848,11,192.0,0.35538558940401027,11,192.0
50.0,26,0,16,14,40,0,264.0,10.153846153846153,4.889569263876488,16,264.0,0.24441059726289824,16,264.0
55.0,29,0,16,15,44,0,344.0,11.862068965517242,4.006688535733284,16,344.0,0.2140214945134557,16,344.0
60.0,28,0,20,16,44,0,440.0,15.714285714285714,2.4767162050928344,20,440.0,0.12348247096790045,20,440.0
65.0,32,0,18,18,50,0,315.0,9.84375,3.1006559405372593,18,444.0,0.20944729386317504,18,444.0
70.0,32,0,16,18,50,0,350.0,10.9375,4.257432059981773,16,396.0,0.18073144583886117,16,396.0
75.0,44,0,22,18,62,0,439.0,9.977272727272727,5.770872985415405,22,449.0,0.31257746626601296,22,449.0
80.0,41,0,24,21,62,0,555.0,13.536585365853659,4.7027679939679174,24,565.0,0.26482530042862173,24,565.0
85.0,42,0,27,26,68,0,547.0,13.023809523809524,2.909904754819818,27,557.0,0.20523970746749204,27,557.0
90.0,42,0,32,26,68,0,697.0,16.595238095238095,2.0185095277605822,32,707.0,0.0681170319196722,32,707.0
95.0,46,0,33,26,72,0,840.0,18.26086956521739,2.728667453794841,33,860.0,0.11846342977817426,33,860.0
100.0,44,0,34,30,74,0,1007.0,22.886363636363637,1.8271544749064161,34,1017.0,0.053615351701305144,34,1017.0
105.0,48,0,38,30,78,0,1192.0,24.833333333333332,2.461085418669239,38,1202.0,0.11408855666593297,38,1202.0
110.0,50,0,40,34,84,0,1384.0,27.68,1.4077845333744967,40,1394.0,0.11004839960393026,40,1394.0
115.0,52,2,44,34,86,0,1604.0,30.846153846153847,1.6312717734758122,44,1614.0,0.12689858242130517,44,1614.0
120.0,54,0,43,34,88,0,1369.0,25.35185185185185,1.094208232942693,43,1670.0,0.07158537019290329,43,1670.0
125.0,56,4,37,34,90,0,969.0,17.303571428571427,2.4822673846782783,37,1572.0,0.08941427668757085,37,1572.0
130.0,56,4,31,34,90,0,780.0,13.928571428571429,3.7417207232317957,31,1361.0,0.08579006447631363,31,1361.0
135.0,53,8,24,39,92,0,669.0,12.622641509433961,5.042136211094141,24,1277.0,0.21261013888970992,24,1277.0
140.0,48,8,18,44,92,0,643.0,13.395833333333334,5.888351344329773,18,1096.0,0.25658184455636046,18,1096.0
145.0,52,6,21,50,102,0,741.0,14.25,5.745528284492364,21,1156.0,0.329176609347224,21,1156.0
150.0,53,5,27,54,107,0,861.0,16.245283018867923,4.093235241195254,27,1276.0,0.25498166137362316,27,1276.0
155.0,54,1,28,57,111,0,557.0,10.314814814814815,2.2107904251483057,28,1254.0,0.14767501781796533,28,1254.0
160.0,60,1,29,57,117,0,322.0,5.366666666666666,2.8633629438175783,29,1102.0,0.13255696207927226,29,1102.0
165.0,61,0,31,57,118,0,290.0,4.754098360655738,2.2450372548289206,31,1174.0,0.06501833476387937,31,1174.0
170.0,63,0,41,61,124,0,467.0,7.412698412698413,2.220895938370865,41,1273.0,0.06093315841581484,41,1273.0
175.0,61,0,51,63,124,0,674.0,11.049180327868852,1.7382357810228577,51,1480.0,0.027062555175308874,51,1480.0
180.0,60,1,54,67,127,0,936.0,15.6,0.9116988399932905,54,1742.0,0.0007743640111080516,54,1742.0
185.0,64,1,50,69,133,0,984.0,15.375,1.8915236866930578,50,1859.0,0.10622461708530626,50,1859.0
190.0,62,5,41,71,133,0,867.0,13.983870967741936,2.411739210593122,41,1807.0,0.11367325567536378,41,1807.0
195.0,64,5,36,71,135,0,809.0,12.640625,3.6656213177464396,36,1642.0,0.11582800698009431,36,1642.0
200.0,60,9,31,75,135,0,735.0,12.25,4.335468170367932,31,1586.0,0.13690577689561945,31,1586.0
205.0,55,9,26,82,137,0,722.0,13.127272727272727,5.42571969710507,26,1569.0,0.24738583685835458,26,1569.0
210.0,54,9,20,87,141,0,582.0,10.777777777777779,4.793989905473604,20,1423.0,0.24313797387326794,20,1423.0
215.0,55,4,16,91,146,0,268.0,4.872727272727273,4.4674473654149125,16,1171.0,0.20394306965719952,16,1171.0
220.0,63,4,11,95,158,0,56.0,0.8888888888888888,5.171219111617666,11,1000.0,0.30985099925772913,11,1000.0
225.0,64,0,25,98,162,0,157.0,2.453125,4.1524820052858855,25,1004.0,0.19739988757096325,25,1004.0
230.0,66,0,31,102,168,0,267.0,4.045454545454546,2.9032270221117815,31,1024.0,0.10542670445044079,31,1024.0
235.0,61,0,37,107,168,0,404.0,6.622950819672131,2.530391246855302,37,958.0,0.05337255108922296,37,958.0
240.0,61,1,40,110,171,0,596.0,9.770491803278688,3.1994351440170496,40,1005.0,0.06234471831237538,40,1005.0
245.0,58,1,41,115,173,0,778.0,13.413793103448276,2.458622108572172,41,1187.0,0.05519027775200281,41,1187.0
250.0,54,5,47,119,173,0,1004.0,18.59259259259259,1.3732272950174225,47,1413.0,0.02087202335489848,47,1413.0
255.0,57,5,46,122,179,0,1178.0,20.666666666666668,2.044132866686544,46,1606.0,0.1074070172933456,46,1606.0
260.0,55,9,46,124,179,0,1408.0,25.6,2.0283545199402404,46,1817.0,0.10352513522538218,46,1817.0
265.0,57,9,42,124,181,0,1328.0,23.29824561403509,1.7529372933351035,42,1875.0,0.06838239522388499,42,1875.0
270.0,54,13,36,127,181,0,1042.0,19.296296296296298,2.464782937482658,36,1750.0,0.09082260870356351,36,1750.0
275.0,54,13,27,127,181,0,785.0,14.537037037037036,3.8031330808468944,27,1456.0,0.09001185079252047,27,1456.0
280.0,51,17,21,132,183,0,553.0,10.843137254901961,5.018458594736186,21,1338.0,0.22433919294785828,21,1338.0
285.0,47,17,12,136,183,0,203.0,4.319148936170213,5.028469739461255,12,1276.0,0.25337558175809943,12,1276.0
290.0,53,17,12,142,195,0,122.0,2.30188679245283,5.850778350631823,12,1180.0,0.3581867726317582,12,1180.0
295.0,55,14,14,143,198,0,148.0,2.690909090909091,5.27188000197773,14,1077.0,0.27552535488670576,14,1077.0
300.0,54,14,15,148,202,0,173.0,3.2037037037037037,4.193318314709139,15,889.0,0.16255364997893637,15,889.0
305.0,55,11,21,152,207,0,244.0,4.4363636363636365,4.559251828539455,21,735.0,0.1743635636604873,21,735.0
310.0,53,13,19,156,209,0,326.0,6.150943396226415,4.811881259941862,19,551.0,0.1601651691498688,19,551.0
315.0,52,12,16,160,212,0,204.0,3.923076923076923,5.19958638930065,16,546.0,0.2522844937648344,16,546.0
320.0,50,12,21,166,216,0,270.0,5.4,4.75491634257816,21,508.0,0.21293511310098018,21,508.0
325.0,52,12,23,170,222,0,216.0,4.153846153846154,4.147212615900245,23,516.0,0.18358662778032597,23,516.0
