step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.890902253823375,0,0.0,0.9209832954738252,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.027341276861831,0,0.0,0.8664562440705131,0,0.0
15.0,18,0,5,0,18,0,9.0,0.5,5.941551221176628,5,9.0,0.38698284298897373,5,9.0
20.0,18,0,10,0,18,0,55.0,3.0555555555555554,5.210434972560648,10,55.0,0.31847183251724315,10,55.0
25.0,23,0,12,1,24,0,109.0,4.739130434782608,5.0405907704279675,12,109.0,0.31295346319082096,12,109.0
30.0,22,0,14,2,24,0,177.0,8.045454545454545,4.117222366823353,14,177.0,0.24229711946656368,14,177.0
35.0,26,0,17,2,28,0,252.0,9.692307692307692,3.8486750144260906,17,252.0,0.2255933837662425,17,252.0
40.0,31,0,12,3,34,0,209.0,6.741935483870968,5.3131923741264435,12,285.0,0.3126197111031216,12,285.0
45.0,34,0,6,4,38,0,186.0,5.470588235294118,6.851821549341332,6,250.0,0.39094549451792127,6,250.0
50.0,34,0,11,6,40,0,225.0,6.617647058823529,5.429876654683634,11,289.0,0.23243516258872057,11,289.0
55.0,34,0,20,10,44,0,307.0,9.029411764705882,4.1507460097789926,20,371.0,0.20602936579349523,20,371.0
60.0,31,0,18,13,44,0,213.0,6.870967741935484,2.22363367823752,18,385.0,0.11615222202443864,18,385.0
65.0,36,0,22,14,50,0,295.0,8.194444444444445,4.659371194884808,22,380.0,0.20502358620538544,22,380.0
70.0,36,0,23,14,50,0,406.0,11.277777777777779,4.164235236654438,23,470.0,0.083439699935455,23,470.0
75.0,42,0,28,20,62,0,535.0,12.738095238095237,4.29946523064205,28,599.0,0.26895807264328797,28,599.0
80.0,40,0,26,22,62,0,541.0,13.525,2.959829057118692,26,605.0,0.20637111586370505,26,605.0
85.0,46,0,31,22,68,0,687.0,14.934782608695652,3.4575610680915103,31,751.0,0.18133410626154445,31,751.0
90.0,46,0,38,22,68,0,860.0,18.695652173913043,1.804274215674877,38,924.0,0.047749024891606186,38,924.0
95.0,47,0,36,25,72,0,1025.0,21.80851063829787,1.5902643816401134,36,1099.0,0.07761458231639386,36,1099.0
100.0,48,0,40,26,74,0,1218.0,25.375,1.5322999438009768,40,1282.0,0.04367180936760725,40,1282.0
105.0,50,2,36,26,76,0,1100.0,22.0,2.0218896312325443,36,1346.0,0.061769923619048754,36,1346.0
110.0,55,0,32,29,84,0,756.0,13.745454545454546,3.429243580273613,32,1269.0,0.1582166919369991,32,1269.0
115.0,54,4,24,30,84,0,563.0,10.425925925925926,5.218020833441393,24,1090.0,0.21487253595960742,24,1090.0
120.0,49,4,18,35,84,0,446.0,9.10204081632653,5.500425961142003,18,988.0,0.22715582845090213,18,988.0
125.0,46,8,15,40,86,0,421.0,9.152173913043478,6.676858430465653,15,798.0,0.3088641246407569,15,798.0
130.0,47,4,11,43,90,0,161.0,3.425531914893617,6.180711465469099,11,666.0,0.29176382444435023,11,666.0
135.0,44,5,10,51,95,0,64.0,1.4545454545454546,5.7215057084215095,10,521.0,0.28087311043119306,10,521.0
140.0,46,0,13,54,100,0,93.0,2.0217391304347827,4.541092002392376,13,474.0,0.22104547290680673,13,474.0
145.0,48,2,18,58,106,0,138.0,2.875,5.006646534457091,18,421.0,0.2744992348359486,18,421.0
150.0,50,0,13,62,112,0,191.0,3.82,6.135389411207836,13,361.0,0.3171405722774112,13,361.0
155.0,46,0,8,66,112,0,161.0,3.5,5.558562894337221,8,327.0,0.3123291779178711,8,327.0
160.0,47,0,13,71,118,0,172.0,3.6595744680851063,4.631664163330855,13,268.0,0.23829142577769566,13,268.0
165.0,45,0,19,73,118,0,227.0,5.044444444444444,3.311930948942709,19,304.0,0.09701769595143954,19,304.0
170.0,47,0,19,77,124,0,282.0,6.0,4.699972455345638,19,364.0,0.2101787735202386,19,364.0
