step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,16,0,0,0,16,0,0.0,0.0,11.098298152550086,0,0.0,0.8332851196417868,0,0.0
10.0,16,0,0,0,16,0,0.0,0.0,11.991554972796319,0,0.0,0.8946442076751271,0,0.0
15.0,22,0,4,0,22,0,6.0,0.2727272727272727,6.761699956782959,4,6.0,0.4586355474202187,4,6.0
20.0,22,0,9,0,22,0,43.0,1.9545454545454546,7.0727064452996355,9,43.0,0.3442102793809355,9,43.0
25.0,27,0,9,1,28,0,69.0,2.5555555555555554,6.65192432657096,9,69.0,0.34682692262638865,9,69.0
30.0,21,0,11,7,28,0,122.0,5.809523809523809,4.980403185770343,11,122.0,0.2317411098071125,11,122.0
35.0,25,0,14,7,32,0,185.0,7.4,4.770465730042565,14,185.0,0.22897028925760374,14,185.0
40.0,28,0,17,10,38,0,265.0,9.464285714285714,3.3781073972547935,17,265.0,0.2283933469664371,17,265.0
45.0,31,0,19,11,42,0,349.0,11.258064516129032,4.302199657052358,19,349.0,0.30055820640940556,19,349.0
50.0,33,0,21,11,44,0,446.0,13.515151515151516,3.1329219697172013,21,446.0,0.13423236402021446,21,446.0
55.0,37,0,23,11,48,0,552.0,14.91891891891892,3.6698265681825317,23,554.0,0.17770995759561561,23,554.0
60.0,35,0,25,13,48,0,669.0,19.114285714285714,2.8076844280048343,25,669.0,0.05478131162118704,25,669.0
65.0,39,0,27,15,54,0,800.0,20.512820512820515,3.484116248794027,27,801.0,0.15232011380530786,27,801.0
70.0,35,0,29,19,54,0,937.0,26.771428571428572,1.455094159780137,29,938.0,0.06123156865062632,29,938.0
75.0,47,0,26,19,66,0,748.0,15.914893617021276,3.828027377013758,26,967.0,0.2445878527303513,26,967.0
