step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.117179970680768,0,0.0,0.9142363546551349,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.014198436620417,0,0.0,0.9060174118900127,0,0.0
15.0,18,0,3,0,18,0,5.0,0.2777777777777778,6.923107241067118,3,5.0,0.3992794561388436,3,5.0
20.0,18,0,8,0,18,0,39.0,2.1666666666666665,7.1133061224756,8,39.0,0.4003863722824442,8,39.0
25.0,24,0,8,0,24,0,79.0,3.2916666666666665,7.683784259911519,8,79.0,0.3703712190924509,8,79.0
30.0,20,0,10,4,24,0,128.0,6.4,6.601733605602016,10,128.0,0.35447173985916,10,128.0
35.0,22,0,6,6,28,0,103.0,4.681818181818182,4.782612709333872,6,135.0,0.2958895234506275,6,135.0
40.0,26,0,12,8,34,0,158.0,6.076923076923077,6.20516669003217,12,158.0,0.4021917993100315,12,158.0
45.0,30,0,8,8,38,0,182.0,6.066666666666666,6.421021160278477,8,196.0,0.39549029813820624,8,196.0
50.0,28,0,10,12,40,0,226.0,8.071428571428571,6.79188358779587,10,226.0,0.36196973595823295,10,226.0
55.0,32,0,13,12,44,0,286.0,8.9375,7.129823556705901,13,286.0,0.2969220828963619,13,286.0
60.0,28,0,14,16,44,0,356.0,12.714285714285714,5.594357207174774,14,356.0,0.1870415830054895,14,356.0
65.0,29,0,10,21,50,0,195.0,6.724137931034483,5.109915825793728,10,327.0,0.28979654426022255,10,327.0
70.0,26,0,9,24,50,0,191.0,7.346153846153846,5.642660119084227,9,237.0,0.28864188151779724,9,237.0
75.0,38,0,8,24,62,0,217.0,5.7105263157894735,6.738358664832506,8,271.0,0.4080482794733286,8,271.0
80.0,35,0,12,27,62,0,273.0,7.8,7.886362857294771,12,319.0,0.4718562163907957,12,319.0
