step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,13.057396134766831,0,0.0,0.9052911518571557,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.358214982083515,0,0.0,0.8588586154322613,0,0.0
15.0,18,0,1,0,18,0,1.0,0.05555555555555555,5.573683831264253,1,1.0,0.3722580068216977,1,1.0
20.0,18,0,8,0,18,0,33.0,1.8333333333333333,6.986317581850355,8,33.0,0.38267134368424405,8,33.0
25.0,23,0,4,1,24,0,41.0,1.7826086956521738,6.915725924257104,4,51.0,0.41317154388288857,4,51.0
30.0,20,0,6,4,24,0,66.0,3.3,8.48361920284197,6,66.0,0.44610676034853786,6,66.0
35.0,24,0,4,4,28,0,56.0,2.3333333333333335,7.711987466195006,4,56.0,0.31403312804723715,4,56.0
40.0,25,0,10,9,34,0,98.0,3.92,7.455484914899912,10,98.0,0.4224699517341235,10,98.0
45.0,26,0,12,12,38,0,150.0,5.769230769230769,5.542452078317364,12,150.0,0.3497438928884133,12,150.0
50.0,26,0,16,14,40,0,224.0,8.615384615384615,5.043868508262633,16,224.0,0.2584674331184235,16,224.0
55.0,30,0,17,14,44,0,305.0,10.166666666666666,4.18336829076795,17,305.0,0.20601523926372206,17,305.0
60.0,28,0,14,16,44,0,275.0,9.821428571428571,2.8344946353292597,14,347.0,0.13048683542117032,14,347.0
65.0,32,0,10,18,50,0,277.0,8.65625,5.130133024282873,10,330.0,0.2612596227071059,10,330.0
70.0,32,0,12,18,50,0,331.0,10.34375,4.536576675164328,12,384.0,0.1729423036864512,12,384.0
75.0,39,0,20,23,62,0,419.0,10.743589743589743,4.4300480043852435,20,472.0,0.2974396625143244,20,472.0
80.0,38,0,20,24,62,0,477.0,12.552631578947368,3.9976181451716406,20,532.0,0.27718634566657285,20,532.0
85.0,44,0,18,24,68,0,519.0,11.795454545454545,4.952893918372632,18,561.0,0.2712680638224736,18,561.0
90.0,43,0,16,25,68,0,224.0,5.209302325581396,5.123363796538263,16,487.0,0.23741504627681637,16,487.0
95.0,42,0,12,30,72,0,73.0,1.7380952380952381,4.783078389731206,12,324.0,0.2190474210713188,12,324.0
100.0,42,0,18,32,74,0,155.0,3.6904761904761907,6.004496538140854,18,215.0,0.2510570036983795,18,215.0
105.0,43,0,23,35,78,0,223.0,5.186046511627907,4.461869894990752,23,283.0,0.16422299431370135,23,283.0
110.0,43,0,28,41,84,0,352.0,8.186046511627907,3.8908752460073743,28,412.0,0.19357062037790096,28,412.0
115.0,42,2,26,44,86,0,357.0,8.5,3.695038023622153,26,489.0,0.21636951780612132,26,489.0
120.0,42,0,16,46,88,0,275.0,6.5476190476190474,3.325621547502431,16,487.0,0.14445475762942506,16,487.0
125.0,46,2,17,46,92,0,294.0,6.391304347826087,5.6505178904419235,17,448.0,0.23630878399674263,17,448.0
130.0,43,0,16,51,94,0,372.0,8.651162790697674,5.991263552894282,16,451.0,0.2544261335683832,16,451.0
135.0,42,2,14,56,98,0,240.0,5.714285714285714,5.759144259142195,14,421.0,0.30646745344932247,14,421.0
140.0,40,0,16,60,100,0,289.0,7.225,5.391806172092338,16,378.0,0.22117844760778552,16,378.0
145.0,42,2,18,64,106,0,155.0,3.6904761904761907,5.114202725725996,18,348.0,0.22085988527180167,18,348.0
150.0,43,0,16,69,112,0,151.0,3.511627906976744,6.868238703229706,16,280.0,0.3868451772760795,16,280.0
155.0,40,0,17,72,112,0,232.0,5.8,5.130513233102883,17,313.0,0.2162054846924258,17,313.0
160.0,42,0,28,76,118,0,353.0,8.404761904761905,3.6517770671158707,28,434.0,0.14503314059604602,28,434.0
165.0,38,0,27,80,118,0,458.0,12.052631578947368,1.7164297102859845,27,533.0,0.0640907085420172,27,533.0
170.0,42,0,28,82,124,0,598.0,14.238095238095237,3.2581651159870852,28,641.0,0.15221731642610656,28,641.0
175.0,42,0,30,82,124,0,686.0,16.333333333333332,2.90462687950003,30,753.0,0.06790857489268098,30,753.0
180.0,42,0,30,86,128,0,836.0,19.904761904761905,2.1126273472062795,30,879.0,0.03576124185918472,30,879.0
185.0,46,0,30,88,134,0,709.0,15.41304347826087,3.231587671294043,30,920.0,0.15076031844501495,30,920.0
190.0,46,0,20,92,138,0,393.0,8.543478260869565,3.7705302371682587,20,831.0,0.1945757273300995,20,831.0
195.0,48,0,19,92,140,0,228.0,4.75,4.812530213066089,19,663.0,0.16604699816601326,19,663.0
200.0,47,2,15,95,142,0,153.0,3.25531914893617,5.94804490273571,15,541.0,0.23738201830298059,15,541.0
205.0,45,2,12,99,144,0,178.0,3.9555555555555557,7.248202200859198,12,429.0,0.35262246922262774,12,429.0
