step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,11.895021013443388,0,0.0,0.8966279052720395,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.992459654824271,0,0.0,0.9036311021141888,0,0.0
15.0,18,0,4,0,18,0,6.0,0.3333333333333333,7.251181373431766,4,6.0,0.4310025735195812,4,6.0
20.0,18,0,9,0,18,0,44.0,2.4444444444444446,6.669409628081726,9,44.0,0.35401771797837006,9,44.0
25.0,22,0,7,2,24,0,49.0,2.227272727272727,5.6930564010556495,7,64.0,0.3569675919166917,7,64.0
30.0,21,0,10,3,24,0,97.0,4.619047619047619,6.390552796817918,10,97.0,0.3292298271817602,10,97.0
35.0,24,0,9,4,28,0,108.0,4.5,5.476253627583847,9,108.0,0.277071303700392,9,108.0
40.0,26,0,13,8,34,0,169.0,6.5,4.876359799573541,13,169.0,0.3072307594773045,13,169.0
45.0,30,0,18,8,38,0,251.0,8.366666666666667,4.65057378933046,18,251.0,0.3107224411202355,18,251.0
50.0,30,0,19,10,40,0,343.0,11.433333333333334,3.629702621786741,19,343.0,0.19309779331561674,19,343.0
55.0,34,0,18,10,44,0,379.0,11.147058823529411,4.036315467950005,18,403.0,0.20138398050345294,18,403.0
60.0,33,0,19,11,44,0,474.0,14.363636363636363,4.0259181324238105,19,474.0,0.08240770393450508,19,474.0
65.0,36,0,17,14,50,0,315.0,8.75,4.968111518401719,17,480.0,0.2272238514529201,17,480.0
70.0,33,0,9,17,50,0,114.0,3.4545454545454546,4.953629530231658,9,373.0,0.16965621905492528,9,373.0
75.0,41,0,7,21,62,0,25.0,0.6097560975609756,6.199225571198933,7,416.0,0.3732899691926746,7,416.0
80.0,36,0,11,26,62,0,47.0,1.3055555555555556,4.162083536693571,11,455.0,0.28658947027704496,11,455.0
85.0,41,0,17,27,68,0,118.0,2.8780487804878048,3.827339096529345,17,526.0,0.23768192728290044,17,526.0
90.0,41,0,27,27,68,0,237.0,5.780487804878049,2.0988577271943947,27,645.0,0.0672834256612128,27,645.0
95.0,44,0,27,28,72,0,267.0,6.068181818181818,2.6716194077690685,27,678.0,0.1280944144016698,27,678.0
100.0,43,0,23,31,74,0,239.0,5.558139534883721,3.1485616143147377,23,569.0,0.1114628471129539,23,569.0
105.0,46,1,16,31,77,0,221.0,4.804347826086956,5.6574745896086185,16,480.0,0.22657865551024442,16,480.0
110.0,48,0,14,36,84,0,207.0,4.3125,4.91868664617972,14,549.0,0.2501328473057797,14,549.0
115.0,45,3,17,40,85,0,283.0,6.288888888888889,4.135339944726397,17,630.0,0.2516080535221334,17,630.0
120.0,45,0,20,43,88,0,186.0,4.133333333333334,2.0526496687006377,20,644.0,0.1339671214902037,20,644.0
125.0,49,2,26,43,92,0,269.0,5.489795918367347,3.2679614844030938,26,644.0,0.14388553821417205,26,644.0
130.0,51,0,30,43,94,0,307.0,6.019607843137255,2.609479972964033,30,682.0,0.05660532010650572,30,682.0
135.0,52,2,28,46,98,0,300.0,5.769230769230769,3.7457089115847375,28,662.0,0.13443196104149008,28,662.0
140.0,50,0,21,50,100,0,300.0,6.0,4.627575145202647,21,592.0,0.1457191530259184,21,592.0
145.0,52,2,15,54,106,0,297.0,5.711538461538462,6.643156683398279,15,552.0,0.31612861508868106,15,552.0
150.0,49,3,13,60,109,0,345.0,7.040816326530612,8.114299885490569,13,515.0,0.45114459648761795,13,515.0
155.0,46,0,13,66,112,0,410.0,8.91304347826087,7.249430285006399,13,503.0,0.3710447768812881,13,503.0
160.0,46,0,21,72,118,0,498.0,10.826086956521738,6.605989500410831,21,537.0,0.32228281128564745,21,537.0
165.0,41,0,17,77,118,0,430.0,10.487804878048781,4.598907047747044,17,474.0,0.1883563474789537,17,474.0
170.0,43,0,24,81,124,0,540.0,12.55813953488372,3.9548951699500834,24,574.0,0.16454738872379876,24,574.0
175.0,40,0,24,84,124,0,435.0,10.875,2.847922093711232,24,602.0,0.10734812981438209,24,602.0
180.0,40,0,28,88,128,0,524.0,13.1,3.338250953242837,28,591.0,0.13804018132584192,28,591.0
185.0,46,0,23,88,134,0,354.0,7.695652173913044,4.316728470468961,23,584.0,0.17618088646123342,23,584.0
190.0,45,0,20,93,138,0,298.0,6.622222222222222,5.296660000587021,20,490.0,0.26347456712496237,20,490.0
195.0,45,0,21,95,140,0,386.0,8.577777777777778,4.189190485372202,21,493.0,0.12712331145455966,21,493.0
200.0,45,0,28,99,144,0,514.0,11.422222222222222,4.095232735846391,28,621.0,0.14502319234544797,28,621.0
205.0,42,0,27,104,146,0,439.0,10.452380952380953,2.3287743427113883,27,677.0,0.07327573145039376,27,677.0
210.0,43,0,21,107,150,0,270.0,6.27906976744186,3.907805118500957,21,647.0,0.17757314741814334,21,647.0
215.0,42,0,15,108,150,0,182.0,4.333333333333333,5.053907615575371,15,535.0,0.14734330560141323,15,535.0
220.0,50,0,11,112,162,0,196.0,3.92,7.911677502760836,11,460.0,0.4374747135865357,11,460.0
225.0,44,0,11,118,162,0,251.0,5.704545454545454,8.054259237160062,11,416.0,0.46223173573112414,11,416.0
230.0,46,0,16,122,168,0,316.0,6.869565217391305,7.400031719073071,16,420.0,0.38461807813383153,16,420.0
235.0,39,0,16,129,168,0,182.0,4.666666666666667,5.2317791524339565,16,370.0,0.2449291687509322,16,370.0
240.0,37,0,11,135,172,0,83.0,2.2432432432432434,4.756263455545695,11,250.0,0.2038818937501465,11,250.0
245.0,37,0,16,137,174,0,158.0,4.27027027027027,6.586175294397963,16,188.0,0.28941444911936665,16,188.0
250.0,37,0,14,141,178,0,161.0,4.351351351351352,5.265844387639686,14,218.0,0.2283010534960368,14,218.0
255.0,39,0,11,145,184,0,167.0,4.282051282051282,6.767872296336043,11,230.0,0.3513610320204822,11,230.0
260.0,39,0,11,149,188,0,222.0,5.6923076923076925,8.131415170058407,11,241.0,0.4533901610201823,11,241.0
265.0,37,0,12,153,190,0,279.0,7.54054054054054,7.1800667874536375,12,292.0,0.2994603330971372,12,292.0
270.0,36,0,11,158,194,0,190.0,5.277777777777778,7.048238291625139,11,283.0,0.3624122652214388,11,283.0
275.0,29,0,12,165,194,0,236.0,8.137931034482758,5.853951385804897,12,252.0,0.2234906750014133,12,252.0
280.0,33,0,15,167,200,0,209.0,6.333333333333333,5.925813691152631,15,225.0,0.2826508784681689,15,225.0
285.0,29,0,18,171,200,0,293.0,10.10344827586207,4.215728966466274,18,309.0,0.18239927215996754,18,309.0
290.0,36,2,14,174,210,0,306.0,8.5,5.210989112314383,14,367.0,0.325238626765411,14,367.0
295.0,36,0,12,176,212,0,351.0,9.75,7.168436444439913,12,385.0,0.4398396868166631,12,385.0
300.0,38,2,8,176,214,0,138.0,3.6315789473684212,5.374910473808154,8,324.0,0.2513134475301771,8,324.0
305.0,37,0,13,181,218,0,72.0,1.945945945945946,5.803011634229634,13,206.0,0.2760743640126316,13,206.0
310.0,37,2,14,183,220,0,98.0,2.6486486486486487,4.3210595731136925,14,205.0,0.15794236468876902,14,205.0
315.0,37,0,22,187,224,0,196.0,5.297297297297297,4.681064318416487,22,292.0,0.19220495546873373,22,292.0
320.0,36,2,19,190,226,0,194.0,5.388888888888889,3.972385959698874,19,352.0,0.1529106172967149,19,352.0
325.0,38,2,13,194,232,0,163.0,4.2894736842105265,5.623152627374915,13,339.0,0.2959346644780422,13,339.0
330.0,39,0,14,195,234,0,223.0,5.717948717948718,5.477234760006677,14,404.0,0.2606727953435551,14,404.0
335.0,39,0,19,199,238,0,310.0,7.948717948717949,3.901221694478005,19,491.0,0.1950716536492397,19,491.0
340.0,38,0,22,202,240,0,372.0,9.789473684210526,2.114699830615212,22,552.0,0.08697830860482476,22,552.0
345.0,42,0,18,202,244,0,431.0,10.261904761904763,4.2142548197824,18,577.0,0.17227462457690496,18,577.0
350.0,42,0,14,204,246,0,280.0,6.666666666666667,4.297702785496066,14,523.0,0.16649482710199065,14,523.0
355.0,42,0,12,208,250,0,165.0,3.9285714285714284,5.362478829117979,12,393.0,0.25109138721337926,12,393.0
360.0,39,0,17,211,250,0,238.0,6.102564102564102,4.890230784399783,17,306.0,0.10129659094225038,17,306.0
