step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.547357134287893,0,0.0,0.9200884144964631,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.04684327147393,0,0.0,0.8923749941214734,0,0.0
15.0,18,0,3,0,18,0,6.0,0.3333333333333333,7.498623545483824,3,6.0,0.4209279779382393,3,6.0
20.0,18,0,8,0,18,0,41.0,2.2777777777777777,7.270789822466175,8,41.0,0.40434647916743627,8,41.0
25.0,21,0,5,3,24,0,44.0,2.0952380952380953,5.447675147462023,5,56.0,0.36671512919805055,5,56.0
30.0,20,0,10,4,24,0,88.0,4.4,6.377697480421195,10,88.0,0.34463366851554944,10,88.0
35.0,24,0,6,4,28,0,101.0,4.208333333333333,5.516360693054804,6,114.0,0.2895183627277919,6,114.0
40.0,27,0,8,7,34,0,137.0,5.074074074074074,7.8379093880402895,8,137.0,0.49481348938862846,8,137.0
45.0,30,0,8,8,38,0,177.0,5.9,8.905534274736569,8,177.0,0.49576086451167084,8,177.0
50.0,28,0,10,12,40,0,221.0,7.892857142857143,8.07378999120727,10,221.0,0.4047639145345856,10,221.0
55.0,27,0,10,17,44,0,271.0,10.037037037037036,6.383171171207681,10,271.0,0.31185180512758937,10,271.0
60.0,24,0,13,20,44,0,241.0,10.041666666666666,4.56016565402636,13,241.0,0.19884828491697593,13,241.0
65.0,27,0,16,23,50,0,315.0,11.666666666666666,3.990651438148979,16,315.0,0.22056093528263074,16,315.0
70.0,26,0,12,24,50,0,138.0,5.3076923076923075,3.701612114452002,12,286.0,0.19179501488257975,12,286.0
75.0,36,0,10,26,62,0,115.0,3.1944444444444446,6.839454305727773,10,184.0,0.43214778323335634,10,184.0
80.0,36,0,15,26,62,0,183.0,5.083333333333333,6.337219050602691,15,252.0,0.3687587951776838,15,252.0
85.0,38,0,22,30,68,0,273.0,7.184210526315789,4.099136381202776,22,342.0,0.21491716817356354,22,342.0
90.0,36,0,22,32,68,0,339.0,9.416666666666666,3.032823061594632,22,396.0,0.1561507310831526,22,396.0
95.0,39,0,24,33,72,0,435.0,11.153846153846153,3.8386958450154864,24,445.0,0.16058895919407715,24,445.0
100.0,40,0,22,34,74,0,506.0,12.65,3.8920392788531517,22,537.0,0.14193952715311292,22,537.0
105.0,41,0,27,37,78,0,634.0,15.463414634146341,4.044398516982552,27,644.0,0.158418706782761,27,644.0
110.0,44,0,25,40,84,0,473.0,10.75,3.457756460944721,25,674.0,0.17190214986349348,25,674.0
115.0,42,2,18,44,86,0,230.0,5.476190476190476,5.1060619915210115,18,590.0,0.28239386141404277,18,590.0
120.0,44,0,12,44,88,0,148.0,3.3636363636363638,5.502856965399442,12,424.0,0.19151329016448934,12,424.0
125.0,43,2,12,49,92,0,157.0,3.6511627906976742,6.659235386897934,12,371.0,0.32884773706192916,12,371.0
