step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,16,0,0,0,16,0,0.0,0.0,10.939110831090705,0,0.0,0.7927501504323738,0,0.0
10.0,16,0,0,0,16,0,0.0,0.0,10.587527661598383,0,0.0,0.7752367176065864,0,0.0
15.0,22,0,5,0,22,0,5.0,0.22727272727272727,7.2265262600139835,5,5.0,0.46386679301187567,5,5.0
20.0,22,0,5,0,22,0,25.0,1.1363636363636365,6.082951405360235,5,31.0,0.3658002117147028,5,31.0
25.0,27,0,7,1,28,0,55.0,2.037037037037037,5.905630916591041,7,56.0,0.3397843435462897,7,56.0
30.0,24,0,10,4,28,0,74.0,3.0833333333333335,5.3035914955033086,10,81.0,0.28404120042007225,10,81.0
35.0,28,0,13,4,32,0,131.0,4.678571428571429,6.735276681979109,13,132.0,0.24694933409386954,13,132.0
40.0,30,0,12,8,38,0,148.0,4.933333333333334,6.087232904940949,12,149.0,0.3003089899477977,12,149.0
45.0,30,0,16,12,42,0,221.0,7.366666666666666,5.971405228871455,16,222.0,0.35284058236455207,16,222.0
50.0,30,0,16,14,44,0,301.0,10.033333333333333,4.1061293552330485,16,302.0,0.18714189628954025,16,302.0
55.0,32,0,24,16,48,0,405.0,12.65625,3.042410042177229,24,406.0,0.1678948206204351,24,406.0
60.0,30,0,18,18,48,0,315.0,10.5,1.7838997865502444,18,444.0,0.10673726272800901,18,444.0
65.0,36,0,14,18,54,0,170.0,4.722222222222222,5.062134823858398,14,394.0,0.25310461606897283,14,394.0
70.0,36,0,5,18,54,0,23.0,0.6388888888888888,5.093177535757681,5,333.0,0.2026110333945993,5,333.0
75.0,44,0,11,22,66,0,65.0,1.4772727272727273,6.364897767467846,11,307.0,0.35185585258611685,11,307.0
80.0,41,0,11,25,66,0,83.0,2.024390243902439,5.566857251166295,11,300.0,0.31322238637092414,11,300.0
85.0,43,0,10,29,72,0,83.0,1.930232558139535,5.602353736179852,10,232.0,0.3110876510849255,10,232.0
90.0,41,0,11,31,72,0,120.0,2.926829268292683,4.897588230542646,11,271.0,0.193936937084356,11,271.0
95.0,41,0,16,35,76,0,186.0,4.536585365853658,4.340396909453829,16,342.0,0.18534177200953456,16,342.0
