step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.964053586855728,0,0.0,0.9604593828641375,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.697726337957889,0,0.0,0.8766277409177022,0,0.0
15.0,18,0,5,0,18,0,12.0,0.6666666666666666,7.1582472101960075,5,12.0,0.4794763995423012,5,12.0
20.0,18,0,10,0,18,0,57.0,3.1666666666666665,5.425784788466926,10,57.0,0.3020717524703048,10,57.0
25.0,22,1,8,1,23,0,67.0,3.0454545454545454,4.172529632915279,8,84.0,0.2647796675680093,8,84.0
30.0,22,0,8,2,24,0,107.0,4.863636363636363,6.895648118122389,8,107.0,0.39896839305958287,8,107.0
35.0,26,0,10,2,28,0,151.0,5.8076923076923075,5.7652679938672735,10,151.0,0.2546423525736897,10,151.0
40.0,28,0,16,6,34,0,223.0,7.964285714285714,5.06440246764455,16,223.0,0.3285095554770504,16,223.0
45.0,30,0,12,8,38,0,248.0,8.266666666666667,4.713479369396521,12,278.0,0.3359386662887967,12,278.0
50.0,32,0,14,8,40,0,300.0,9.375,5.538832374869412,14,306.0,0.2847224443976505,14,306.0
55.0,36,0,10,8,44,0,198.0,5.5,5.787826307038295,10,285.0,0.25487621337986255,10,285.0
60.0,31,0,16,13,44,0,256.0,8.258064516129032,5.345151351298975,16,263.0,0.2001754263387001,16,263.0
65.0,34,0,18,16,50,0,342.0,10.058823529411764,4.790435879239182,18,349.0,0.2034007382898501,18,349.0
70.0,31,0,22,19,50,0,449.0,14.483870967741936,2.706077919351767,22,456.0,0.11871171053130578,22,456.0
75.0,40,0,21,22,62,0,463.0,11.575,3.863688913389691,21,533.0,0.28174017212719427,21,533.0
80.0,40,0,14,22,62,0,490.0,12.25,6.204051945031219,14,553.0,0.38456847862528193,14,553.0
85.0,46,0,16,22,68,0,519.0,11.282608695652174,4.713438365472212,16,576.0,0.2431340334692677,16,576.0
90.0,41,0,24,27,68,0,628.0,15.317073170731707,3.844760056539234,24,685.0,0.1651688336110556,24,685.0
95.0,44,0,24,28,72,0,706.0,16.045454545454547,3.4383245793262316,24,773.0,0.11799084476706476,24,773.0
100.0,41,0,18,33,74,0,767.0,18.70731707317073,4.397302818827632,18,823.0,0.20584557984391563,18,823.0
105.0,44,0,16,34,78,0,386.0,8.772727272727273,4.0694357390212605,16,734.0,0.17784616098284026,16,734.0
110.0,46,0,12,38,84,0,96.0,2.0869565217391304,5.144222964322282,12,513.0,0.26418604752896246,12,513.0
