step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.963568177914473,0,0.0,0.9165431152249007,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.334072406347536,0,0.0,0.8060723373862467,0,0.0
15.0,18,0,6,0,18,0,11.0,0.6111111111111112,7.254108063309549,6,11.0,0.4159037836651943,6,11.0
20.0,18,0,8,0,18,0,48.0,2.6666666666666665,7.486957688234036,8,48.0,0.39593690826566424,8,48.0
25.0,21,0,6,3,24,0,64.0,3.0476190476190474,5.867290777685078,6,64.0,0.3872536505277643,6,64.0
30.0,20,0,10,4,24,0,107.0,5.35,6.165667249679563,10,107.0,0.3086016622233172,10,107.0
35.0,24,0,6,4,28,0,124.0,5.166666666666667,6.473960147639949,6,137.0,0.3283679129674906,6,137.0
40.0,26,0,8,8,34,0,156.0,6.0,7.888296181279346,8,156.0,0.47256572043103845,8,156.0
45.0,30,0,8,8,38,0,196.0,6.533333333333333,9.228866032241203,8,196.0,0.46864190014253126,8,196.0
50.0,26,0,4,14,40,0,96.0,3.6923076923076925,7.08050229236003,4,159.0,0.36051658756509364,4,159.0
55.0,25,0,6,19,44,0,125.0,5.0,8.098840521314074,6,125.0,0.4719222656525792,6,125.0
60.0,24,0,9,20,44,0,164.0,6.833333333333333,6.425114051802258,9,164.0,0.27106066434292997,9,164.0
65.0,26,0,10,24,50,0,213.0,8.192307692307692,7.6938118365598465,10,213.0,0.3759719010210807,10,213.0
70.0,24,0,10,26,50,0,263.0,10.958333333333334,7.4041914629698455,10,263.0,0.33095418871744925,10,263.0
75.0,31,0,5,31,62,0,164.0,5.290322580645161,8.316439929917603,5,237.0,0.5183122203367669,5,237.0
80.0,28,0,7,34,62,0,191.0,6.821428571428571,9.454953551636308,7,191.0,0.5899982331850339,7,191.0
85.0,33,0,7,35,68,0,226.0,6.848484848484849,6.880580731633685,7,226.0,0.3255597959787655,7,226.0
90.0,30,0,11,38,68,0,214.0,7.133333333333334,6.059424659852529,11,220.0,0.2881899712925774,11,220.0
95.0,29,0,12,43,72,0,270.0,9.310344827586206,5.589508805415153,12,270.0,0.23987455410862685,12,270.0
100.0,29,0,11,45,74,0,239.0,8.241379310344827,5.97714904343738,11,293.0,0.28044557244398965,11,293.0
105.0,29,0,6,49,78,0,238.0,8.206896551724139,7.002370613367382,6,273.0,0.36450643047869913,6,273.0
110.0,33,0,6,51,84,0,268.0,8.121212121212121,9.335409801566529,6,268.0,0.5033895885989705,6,268.0
