step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,13.045950822224126,0,0.0,0.9281872375925285,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.46357667053853,0,0.0,0.8156664552001424,0,0.0
15.0,18,0,5,0,18,0,8.0,0.4444444444444444,6.587462443102088,5,8.0,0.43963313416945204,5,8.0
20.0,17,0,9,1,18,0,46.0,2.7058823529411766,5.794782584222444,9,46.0,0.3615019181620463,9,46.0
25.0,23,0,6,1,24,0,62.0,2.6956521739130435,5.512177427403785,6,69.0,0.3673301998254357,6,69.0
30.0,21,0,8,3,24,0,102.0,4.857142857142857,7.048040915383601,8,102.0,0.4149070063973345,8,102.0
35.0,25,0,8,3,28,0,142.0,5.68,7.7806942001868284,8,142.0,0.4533191459014111,8,142.0
40.0,27,0,7,7,34,0,153.0,5.666666666666667,7.596556495875355,7,153.0,0.49291349495160774,7,153.0
45.0,28,0,8,10,38,0,190.0,6.785714285714286,7.122366680343375,8,190.0,0.4232922540740204,8,190.0
50.0,28,0,7,12,40,0,104.0,3.7142857142857144,6.2719892426692665,7,167.0,0.326281635591173,7,167.0
55.0,28,0,9,16,44,0,145.0,5.178571428571429,6.954433022406236,9,145.0,0.36544480611286884,9,145.0
60.0,26,0,12,18,44,0,202.0,7.769230769230769,5.989906471070886,12,202.0,0.21894307686863898,12,202.0
65.0,28,0,15,22,50,0,271.0,9.678571428571429,4.386861848275957,15,271.0,0.2286898159408636,15,271.0
70.0,24,0,18,26,50,0,357.0,14.875,2.171198289942985,18,357.0,0.1613024029698652,18,357.0
75.0,36,0,18,26,62,0,282.0,7.833333333333333,4.190767892880114,18,386.0,0.31259701728346806,18,386.0
80.0,36,0,8,26,62,0,219.0,6.083333333333333,6.4552096107309636,8,342.0,0.41473424473153936,8,342.0
85.0,42,0,9,26,68,0,251.0,5.976190476190476,6.141404537057336,9,362.0,0.33972533324628845,9,362.0
90.0,37,0,19,31,68,0,331.0,8.945945945945946,3.8764753611000153,19,442.0,0.17580620408112413,19,442.0
95.0,40,0,24,32,72,0,442.0,11.05,2.953652827163517,24,553.0,0.12170982142077152,24,553.0
100.0,39,0,31,35,74,0,584.0,14.974358974358974,1.8615606813686514,31,696.0,0.09789154362855905,31,696.0
105.0,41,0,29,37,78,0,633.0,15.439024390243903,1.9818295432380686,29,782.0,0.12730662161948494,29,782.0
110.0,47,0,21,37,84,0,609.0,12.957446808510639,4.035494349829775,21,786.0,0.21189711235090894,21,786.0
115.0,49,2,14,37,86,0,379.0,7.73469387755102,5.3626559854315365,14,629.0,0.2770070465868155,14,629.0
120.0,47,0,20,41,88,0,450.0,9.574468085106384,4.271398912718216,20,657.0,0.17524379077695795,20,657.0
125.0,47,2,22,45,92,0,520.0,11.063829787234043,3.154169193708396,22,712.0,0.14050777459244163,22,712.0
130.0,45,0,21,49,94,0,589.0,13.088888888888889,2.7190787794055087,21,733.0,0.09842400479090994,21,733.0
135.0,49,2,19,49,98,0,676.0,13.795918367346939,5.2893685056236635,19,742.0,0.20688072374523883,19,742.0
140.0,47,0,19,53,100,0,771.0,16.404255319148938,5.840370270053506,19,796.0,0.2207581575952473,19,796.0
145.0,47,2,17,59,106,0,410.0,8.72340425531915,5.956265000150682,17,709.0,0.31487097507692197,17,709.0
150.0,47,0,11,65,112,0,139.0,2.9574468085106385,6.042575434622668,11,497.0,0.3482501688436773,11,497.0
155.0,45,0,17,67,112,0,201.0,4.466666666666667,4.244326940057408,17,507.0,0.17513293026741492,17,507.0
160.0,47,0,31,71,118,0,325.0,6.914893617021277,3.053292013062695,31,631.0,0.13380183103184548,31,631.0
165.0,44,0,37,74,118,0,501.0,11.386363636363637,0.822711345061775,37,807.0,0.013408762256067528,37,807.0
170.0,48,0,36,76,124,0,492.0,10.25,1.8025695222901517,36,910.0,0.12583363700734157,36,910.0
175.0,48,0,35,76,124,0,644.0,13.416666666666666,2.300107357499411,35,970.0,0.07354932125356115,35,970.0
180.0,52,0,40,76,128,0,836.0,16.076923076923077,2.6688100054422605,40,1142.0,0.05458323410850197,40,1142.0
185.0,53,0,44,81,134,0,1044.0,19.69811320754717,2.0991224108619106,44,1350.0,0.11064045260267308,44,1350.0
190.0,54,0,45,84,138,0,1265.0,23.425925925925927,1.371200932016586,45,1571.0,0.10220192461714907,45,1571.0
195.0,56,0,49,84,140,0,1499.0,26.767857142857142,1.2329141226863283,49,1805.0,0.035849195262770535,49,1805.0
200.0,60,0,50,84,144,0,1749.0,29.15,1.036934568520237,50,2055.0,0.01483663231482724,50,2055.0
205.0,62,0,56,84,146,0,2021.0,32.596774193548384,1.2695190638230585,56,2327.0,0.03450779502161232,56,2327.0
210.0,60,2,50,88,148,0,1914.0,31.9,0.6096164493735916,50,2457.0,0.030221793908018026,50,2457.0
