step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,16,0,0,0,16,0,0.0,0.0,11.415674834624877,0,0.0,0.8293994519152266,0,0.0
10.0,16,0,0,0,16,0,0.0,0.0,11.759486759213369,0,0.0,0.8565361934222758,0,0.0
15.0,22,0,4,0,22,0,6.0,0.2727272727272727,6.645233513861377,4,6.0,0.4413893350583755,4,6.0
20.0,22,0,9,0,22,0,43.0,1.9545454545454546,6.633090317017477,9,43.0,0.30351217423148125,9,43.0
25.0,27,0,6,1,28,0,48.0,1.7777777777777777,6.350237032583117,6,65.0,0.3256336716069111,6,65.0
30.0,22,0,6,6,28,0,75.0,3.409090909090909,6.651171336794124,6,84.0,0.38345812450290745,6,84.0
35.0,25,0,6,7,32,0,68.0,2.72,5.497072460275448,6,77.0,0.2700110382861863,6,77.0
40.0,29,0,13,9,38,0,125.0,4.310344827586207,6.066375859698925,13,134.0,0.3489858350747326,13,134.0
45.0,30,0,12,12,42,0,81.0,2.7,5.5486679316465,12,141.0,0.35976634861347967,12,141.0
50.0,30,0,12,14,44,0,141.0,4.7,5.274934465431741,12,150.0,0.2744159096301721,12,150.0
55.0,34,0,12,14,48,0,99.0,2.911764705882353,5.864815740752126,12,175.0,0.239455348378247,12,175.0
60.0,30,0,5,18,48,0,41.0,1.3666666666666667,6.3843292281936925,5,140.0,0.27992941950298245,5,140.0
65.0,32,0,8,22,54,0,63.0,1.96875,6.520152659459512,8,150.0,0.3344194391169626,8,150.0
70.0,26,0,13,28,54,0,119.0,4.576923076923077,2.7142238098062044,13,206.0,0.16974716559176958,13,206.0
75.0,37,0,15,29,66,0,145.0,3.918918918918919,4.6661964612981075,15,234.0,0.3248098662971295,15,234.0
80.0,37,0,9,29,66,0,162.0,4.378378378378378,6.530862343515349,9,217.0,0.39396558973189516,9,217.0
85.0,43,0,12,29,72,0,207.0,4.813953488372093,5.1072781636582745,12,263.0,0.22923547102068845,12,263.0
90.0,37,0,22,35,72,0,303.0,8.18918918918919,2.5520883894289565,22,359.0,0.13636561602374286,22,359.0
95.0,39,0,24,37,76,0,315.0,8.076923076923077,2.0951880379275054,24,429.0,0.13720649102692453,24,429.0
100.0,41,0,27,37,78,0,443.0,10.804878048780488,3.0046673042237586,27,499.0,0.132458686838053,27,499.0
105.0,45,0,26,37,82,0,469.0,10.422222222222222,3.434706782323812,26,577.0,0.14858194881459294,26,577.0
110.0,49,0,17,39,88,0,411.0,8.387755102040817,4.79843489811213,17,585.0,0.23207644175889458,17,585.0
115.0,46,2,17,44,90,0,410.0,8.91304347826087,4.657733663639414,17,667.0,0.2566159945850846,17,667.0
120.0,43,0,22,49,92,0,491.0,11.418604651162791,1.6045855105920366,22,758.0,0.10823884673480144,22,758.0
125.0,46,2,27,50,96,0,574.0,12.478260869565217,1.9257134345420492,27,833.0,0.12448758586240079,27,833.0
130.0,48,0,23,50,98,0,633.0,13.1875,2.7477557536261066,23,852.0,0.10973254558335017,23,852.0
135.0,52,2,25,50,102,0,717.0,13.788461538461538,3.8444628537269017,25,923.0,0.16125822441953108,25,923.0
140.0,49,0,27,55,104,0,828.0,16.897959183673468,2.2405303474302234,27,1047.0,0.11649333608064491,27,1047.0
145.0,52,2,28,58,110,0,808.0,15.538461538461538,2.547049328218833,28,1117.0,0.1752575004440516,28,1117.0
150.0,58,0,31,58,116,0,937.0,16.155172413793103,3.690868914244182,31,1173.0,0.20382424535474783,31,1173.0
155.0,58,0,35,58,116,0,561.0,9.672413793103448,2.1569625842951003,35,1139.0,0.06179909777638255,35,1139.0
160.0,61,0,36,61,122,0,453.0,7.426229508196721,2.9071881186758946,36,982.0,0.09439197494446203,36,982.0
165.0,58,0,34,64,122,0,467.0,8.051724137931034,3.1597635595786975,34,924.0,0.09926292399852606,34,924.0
170.0,59,0,32,69,128,0,390.0,6.610169491525424,2.996385497670183,32,907.0,0.0945670022061613,32,907.0
175.0,56,0,30,72,128,0,324.0,5.785714285714286,3.072822427684924,30,993.0,0.09843643683498304,30,993.0
180.0,51,3,29,78,129,0,312.0,6.117647058823529,1.5418833569379427,29,1132.0,0.06117426767724141,29,1132.0
185.0,56,3,25,79,135,0,263.0,4.696428571428571,2.997332314211812,25,1196.0,0.17020874797453775,25,1196.0
190.0,58,3,29,81,139,0,366.0,6.310344827586207,3.027690333942825,29,1214.0,0.12271380566804528,29,1214.0
195.0,61,2,34,81,142,0,423.0,6.934426229508197,2.44724054680354,34,1265.0,0.061356482039268065,34,1265.0
200.0,59,4,35,85,144,0,448.0,7.593220338983051,2.939834672680462,35,1244.0,0.08489765710225435,35,1244.0
205.0,58,4,34,88,146,0,507.0,8.741379310344827,2.770340630613393,34,1363.0,0.09742731424124532,34,1363.0
210.0,53,8,29,93,146,0,552.0,10.415094339622641,1.7768805902322318,29,1518.0,0.09486459683780463,29,1518.0
215.0,51,8,27,95,146,0,556.0,10.901960784313726,1.24261933652803,27,1609.0,0.07115318679740285,27,1609.0
220.0,63,8,32,95,158,0,702.0,11.142857142857142,3.423561799850591,32,1700.0,0.17872773603274333,32,1700.0
225.0,64,7,33,95,159,0,767.0,11.984375,3.0135962543104178,33,1746.0,0.11551413521231461,33,1746.0
230.0,64,9,37,99,163,0,796.0,12.4375,2.9551830347880923,37,1641.0,0.08634728372133411,37,1641.0
235.0,61,9,34,102,163,0,874.0,14.327868852459016,3.146987849249591,34,1762.0,0.10077049220049218,34,1762.0
240.0,55,13,31,108,163,0,932.0,16.945454545454545,1.7485660308462392,31,1918.0,0.06782999416558844,31,1918.0
245.0,55,13,28,110,165,0,566.0,10.290909090909091,2.1044924872623714,28,1841.0,0.10772563054574864,28,1841.0
250.0,57,13,23,112,169,0,236.0,4.140350877192983,2.4049833363728377,23,1581.0,0.09514764529873412,23,1581.0
255.0,65,11,28,112,177,0,277.0,4.2615384615384615,2.926257356158021,28,1584.0,0.12841287362429293,28,1584.0
260.0,62,14,34,116,178,0,312.0,5.032258064516129,3.1765792597780824,34,1481.0,0.13660313700391025,34,1481.0
265.0,63,13,37,118,181,0,360.0,5.714285714285714,2.318346434088907,37,1652.0,0.07733799020731397,37,1652.0
270.0,59,17,39,122,181,0,479.0,8.11864406779661,1.4564417052962388,39,1848.0,0.07581448834232418,39,1848.0
275.0,57,17,34,124,181,0,390.0,6.842105263157895,1.0433874685479494,34,1937.0,0.05932329057252209,34,1937.0
280.0,62,18,37,124,186,0,519.0,8.370967741935484,2.4641231364852816,37,1959.0,0.0920627175205894,37,1959.0
285.0,63,17,45,124,187,0,726.0,11.523809523809524,1.916857189061638,45,2166.0,0.036124440256858945,45,2166.0
290.0,69,19,56,128,197,0,983.0,14.246376811594203,2.060752163467253,56,2424.0,0.10741857158828201,56,2424.0
295.0,66,19,52,131,197,0,1086.0,16.454545454545453,1.8291665751108668,52,2523.0,0.11847503579382165,52,2523.0
300.0,66,23,44,131,197,0,1052.0,15.93939393939394,1.7016028655544633,44,2432.0,0.04610305276975775,44,2432.0
305.0,70,25,41,131,201,0,1069.0,15.271428571428572,2.719463811748501,41,2575.0,0.09736981637187225,41,2575.0
310.0,66,29,42,135,201,0,1087.0,16.46969696969697,1.888237790395043,42,2780.0,0.06765613314772767,42,2780.0
