step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,16,0,0,0,16,0,0.0,0.0,11.88429626462391,0,0.0,0.8655665593642675,0,0.0
10.0,16,0,0,0,16,0,0.0,0.0,11.392377086053207,0,0.0,0.8338137972364784,0,0.0
15.0,22,0,4,0,22,0,7.0,0.3181818181818182,6.596128087621497,4,7.0,0.40590134299709724,4,7.0
20.0,22,0,12,0,22,0,53.0,2.409090909090909,5.777241590338776,12,53.0,0.28943939664768636,12,53.0
25.0,26,0,9,2,28,0,60.0,2.3076923076923075,4.362707980255251,9,89.0,0.2743869302534898,9,89.0
30.0,24,0,12,4,28,0,119.0,4.958333333333333,3.926390420951621,12,132.0,0.26059813209346594,12,132.0
35.0,28,0,10,4,32,0,92.0,3.2857142857142856,4.364017163382576,10,156.0,0.23586521757182718,10,156.0
40.0,34,0,8,4,38,0,103.0,3.0294117647058822,7.46062802257961,8,149.0,0.38947364846307164,8,149.0
45.0,35,0,4,7,42,0,24.0,0.6857142857142857,7.506499911994904,4,111.0,0.43158206742707983,4,111.0
50.0,32,0,11,12,44,0,62.0,1.9375,5.897061550197644,11,98.0,0.28307928130534477,11,98.0
55.0,33,0,11,15,48,0,86.0,2.606060606060606,5.475277876417451,11,135.0,0.24592821037703674,11,135.0
60.0,30,0,7,18,48,0,103.0,3.433333333333333,7.0837341527622035,7,135.0,0.3137607304056891,7,135.0
65.0,32,0,5,22,54,0,21.0,0.65625,7.240220093216157,5,92.0,0.3676268401978064,5,92.0
70.0,27,0,9,27,54,0,56.0,2.074074074074074,6.871056730936937,9,70.0,0.26964362903204536,9,70.0
75.0,36,0,9,30,66,0,66.0,1.8333333333333333,7.316550893341465,9,95.0,0.4111773610026311,9,95.0
80.0,30,0,5,36,66,0,75.0,2.5,8.45835569697167,5,97.0,0.5408337551037189,5,97.0
85.0,36,0,5,36,72,0,7.0,0.19444444444444445,6.705682282029929,5,64.0,0.3715535822648517,5,64.0
90.0,32,0,14,40,72,0,56.0,1.75,5.7933700450452195,14,74.0,0.24914842671273826,14,74.0
95.0,33,0,12,43,76,0,80.0,2.4242424242424243,5.202829135964479,12,118.0,0.2251697862783574,12,118.0
100.0,33,0,8,45,78,0,91.0,2.757575757575758,7.068949079821206,8,123.0,0.3213526694930653,8,123.0
105.0,32,0,7,50,82,0,94.0,2.9375,6.178655066392971,7,126.0,0.2970998559445797,7,126.0
110.0,33,0,15,55,88,0,151.0,4.575757575757576,5.314300830667442,15,183.0,0.3171558581508272,15,183.0
115.0,32,2,14,58,90,0,186.0,5.8125,4.735786119884523,14,235.0,0.3037775841600529,14,235.0
120.0,33,0,9,59,92,0,205.0,6.212121212121212,5.413995537705456,9,238.0,0.25890967970613166,9,238.0
125.0,37,2,10,59,96,0,98.0,2.6486486486486487,6.162720443284892,10,207.0,0.28929394624799365,10,207.0
130.0,34,0,13,64,98,0,150.0,4.411764705882353,5.7329012951042175,13,185.0,0.2233395430430483,13,185.0
135.0,34,2,13,68,102,0,177.0,5.205882352941177,4.619244293156477,13,227.0,0.2053697709412799,13,227.0
140.0,32,0,10,72,104,0,205.0,6.40625,6.010810054050369,10,238.0,0.29703291566221823,10,238.0
145.0,36,2,7,74,110,0,46.0,1.2777777777777777,6.625903977800686,7,191.0,0.3622187161822005,7,191.0
150.0,37,0,10,79,116,0,53.0,1.4324324324324325,7.535559593856487,10,104.0,0.4552266467981808,10,104.0
155.0,35,0,9,81,116,0,47.0,1.3428571428571427,5.7809196593653915,9,122.0,0.2868158538854735,9,122.0
160.0,38,0,14,84,122,0,63.0,1.6578947368421053,5.686396203839894,14,125.0,0.27026067517506025,14,125.0
165.0,34,0,8,88,122,0,62.0,1.8235294117647058,5.0271711741171305,8,139.0,0.2121390239743834,8,139.0
170.0,36,0,17,92,128,0,127.0,3.5277777777777777,4.8501357298357375,17,190.0,0.20122476170422307,17,190.0
175.0,33,0,15,95,128,0,170.0,5.151515151515151,3.742296497374463,15,250.0,0.14543528187036486,15,250.0
180.0,33,0,12,99,132,0,199.0,6.03030303030303,4.8444403677091055,12,269.0,0.22362742195016228,12,269.0
185.0,38,0,10,100,138,0,91.0,2.3947368421052633,5.634883121695145,10,258.0,0.30414851754040106,10,258.0
190.0,37,0,11,105,142,0,110.0,2.972972972972973,6.066870923460519,11,208.0,0.34700129884395525,11,208.0
195.0,38,0,11,106,144,0,110.0,2.8947368421052633,4.946825295839679,11,207.0,0.18547931567952022,11,207.0
200.0,38,0,12,110,148,0,127.0,3.3421052631578947,5.82853398063949,12,189.0,0.2520071421220163,12,189.0
205.0,37,0,9,113,150,0,129.0,3.4864864864864864,5.1348571737178865,9,220.0,0.213809991207235,9,220.0
210.0,36,0,15,118,154,0,192.0,5.333333333333333,4.780034107611489,15,270.0,0.2186801466640219,15,270.0
215.0,32,0,13,122,154,0,223.0,6.96875,2.7714112334002783,13,311.0,0.10799768231785772,13,311.0
220.0,42,0,10,124,166,0,241.0,5.738095238095238,6.722803862467917,10,307.0,0.3783874196684573,10,307.0
225.0,41,0,3,125,166,0,144.0,3.5121951219512195,6.312332276139312,3,269.0,0.32222865092304964,3,269.0
230.0,42,0,10,130,172,0,167.0,3.9761904761904763,5.596503372678084,10,228.0,0.2943192683808418,10,228.0
235.0,39,0,17,133,172,0,205.0,5.256410256410256,3.495488696506436,17,273.0,0.1509942334382212,17,273.0
240.0,41,0,14,135,176,0,243.0,5.926829268292683,5.523350426874789,14,295.0,0.25191024311841864,14,295.0
245.0,39,0,11,139,178,0,96.0,2.4615384615384617,4.816432711727169,11,180.0,0.18002743567820373,11,180.0
250.0,38,0,17,144,182,0,163.0,4.2894736842105265,4.338005031565813,17,221.0,0.19149368055865024,17,221.0
255.0,42,0,21,146,188,0,177.0,4.214285714285714,3.8514975784369714,21,275.0,0.20548263105656397,21,275.0
260.0,42,0,25,150,192,0,294.0,7.0,3.9146460346733725,25,352.0,0.2300798289051501,25,352.0
265.0,44,0,24,150,194,0,318.0,7.2272727272727275,3.536478590494433,24,427.0,0.18113938198622034,24,427.0
270.0,44,0,20,154,198,0,281.0,6.386363636363637,4.1068101524234955,20,453.0,0.19545679835996657,20,453.0
275.0,44,0,13,154,198,0,107.0,2.4318181818181817,3.3382536112561207,13,450.0,0.10827481334141363,13,450.0
280.0,44,1,12,159,203,0,80.0,1.8181818181818181,4.507739409143656,12,394.0,0.2190983488970183,12,394.0
285.0,44,0,17,160,204,0,111.0,2.522727272727273,3.669226167782503,17,411.0,0.1264339340373121,17,411.0
290.0,51,2,15,163,214,0,129.0,2.5294117647058822,5.660770166600591,15,373.0,0.28099142194262067,15,373.0
295.0,49,0,10,167,216,0,66.0,1.346938775510204,5.8306588299403455,10,384.0,0.30466047241832606,10,384.0
300.0,45,2,16,173,218,0,124.0,2.7555555555555555,3.960849117985618,16,405.0,0.16185959530602104,16,405.0
305.0,50,2,24,174,224,0,231.0,4.62,3.9687676143810737,24,513.0,0.17304303442642133,24,513.0
310.0,48,4,25,178,226,0,280.0,5.833333333333333,2.725531258830293,25,570.0,0.11305154882735453,25,570.0
315.0,48,2,23,182,230,0,299.0,6.229166666666667,2.856022120118997,23,540.0,0.09760874725724625,23,540.0
320.0,49,5,22,182,231,0,345.0,7.040816326530612,3.308392067265157,22,650.0,0.12697571181195672,22,650.0
325.0,50,6,22,186,236,0,405.0,8.1,2.812193415381216,22,758.0,0.1501119442089685,22,758.0
330.0,49,4,21,189,238,0,265.0,5.408163265306122,3.00197694898694,21,758.0,0.1856154892527858,21,758.0
335.0,53,4,22,189,242,0,236.0,4.452830188679245,3.5607613314147666,22,693.0,0.14887961786890855,22,693.0
340.0,54,3,25,191,245,0,252.0,4.666666666666667,3.1732412756363924,25,673.0,0.08316880797011306,25,673.0
345.0,52,4,25,196,248,0,241.0,4.634615384615385,3.1884256055669047,25,651.0,0.08981326194693083,25,651.0
350.0,51,4,25,199,250,0,270.0,5.294117647058823,4.751000466796852,25,604.0,0.1533397953193039,25,604.0
355.0,47,7,18,204,251,0,291.0,6.191489361702128,5.203179520170537,18,588.0,0.1815537170624339,18,588.0
360.0,42,7,16,209,251,0,335.0,7.976190476190476,5.212945044307096,16,600.0,0.21576177303508037,16,600.0
365.0,50,7,13,213,263,0,289.0,5.78,6.097986613476735,13,568.0,0.36136644621055874,13,568.0
370.0,48,5,11,217,265,0,292.0,6.083333333333333,6.1379216449745035,11,515.0,0.3434621008947598,11,515.0
375.0,51,5,16,220,271,0,322.0,6.313725490196078,3.867450527525985,16,527.0,0.15763236348555293,16,527.0
380.0,49,3,20,224,273,0,388.0,7.918367346938775,3.8884397396732986,20,559.0,0.1584683984402878,20,559.0
385.0,53,2,16,227,280,0,265.0,5.0,3.924402288901801,16,542.0,0.1888967253523654,16,542.0
390.0,51,1,20,230,281,0,325.0,6.372549019607843,3.8280444229778117,20,518.0,0.1470176590792031,20,518.0
395.0,51,2,25,233,284,0,438.0,8.588235294117647,2.9922499801505835,25,612.0,0.08742826386152305,25,612.0
400.0,55,0,28,237,292,0,504.0,9.163636363636364,2.852868207181072,28,698.0,0.1387553004134452,28,698.0
405.0,53,2,24,241,294,0,532.0,10.037735849056604,3.657597316477874,24,705.0,0.17502375138183615,24,705.0
410.0,56,1,20,241,297,0,411.0,7.339285714285714,3.892962126587148,20,706.0,0.1533416231151273,20,706.0
415.0,53,3,16,246,299,0,359.0,6.773584905660377,4.09782342365162,16,666.0,0.17338626401119803,16,666.0
420.0,50,3,16,249,299,0,389.0,7.78,3.428962816411312,16,673.0,0.11632070688611587,16,673.0
425.0,51,4,17,253,304,0,438.0,8.588235294117647,3.8624042175300204,17,689.0,0.15734172582914702,17,689.0
430.0,50,2,12,256,306,0,134.0,2.68,3.435596602308866,12,493.0,0.11998349836069132,12,493.0
435.0,56,3,22,261,317,0,221.0,3.9464285714285716,4.183868300987564,22,475.0,0.22268969188018006,22,475.0
440.0,54,3,22,263,317,0,223.0,4.12962962962963,3.765099789908456,22,530.0,0.20187896414767778,22,530.0
445.0,56,3,29,267,323,0,353.0,6.303571428571429,3.1054323533314223,29,608.0,0.14067666048004038,29,608.0
450.0,57,2,32,267,324,0,410.0,7.192982456140351,2.571263324467561,32,707.0,0.06813777792279739,32,707.0
455.0,55,4,31,271,326,0,419.0,7.618181818181818,2.9165800633113386,31,740.0,0.07534724575299472,31,740.0
460.0,55,3,28,274,329,0,456.0,8.290909090909091,4.403051928400946,28,734.0,0.13472798553696308,28,734.0
465.0,49,7,16,280,329,0,233.0,4.755102040816326,3.416977667742267,16,725.0,0.1417634994674549,16,725.0
470.0,51,7,10,284,335,0,98.0,1.9215686274509804,5.231290704985209,10,600.0,0.2901896058394745,10,600.0
475.0,53,7,14,286,339,0,120.0,2.2641509433962264,4.904069880460573,14,565.0,0.25639984629578527,14,565.0
480.0,52,4,14,290,342,0,139.0,2.673076923076923,3.9720266117124194,14,529.0,0.16086083302911292,14,529.0
485.0,54,5,14,293,347,0,154.0,2.8518518518518516,3.8338844715556917,14,527.0,0.14553005894658055,14,527.0
490.0,52,3,18,297,349,0,226.0,4.346153846153846,3.037619464090697,18,603.0,0.08767321300332152,18,603.0
495.0,50,7,25,301,351,0,340.0,6.8,2.762053271249508,25,717.0,0.12015903898612748,25,717.0
500.0,50,3,32,305,355,0,485.0,9.7,1.270832469060672,32,862.0,0.07739423613499614,32,862.0
505.0,56,4,35,306,362,0,560.0,10.0,1.8627098595900062,35,957.0,0.130839936593086,35,957.0
510.0,61,3,32,306,367,0,588.0,9.639344262295081,3.369049181817727,32,995.0,0.17844466434744896,32,995.0
515.0,61,3,29,306,367,0,647.0,10.60655737704918,4.543811344112159,29,974.0,0.17286325834010574,29,974.0
520.0,58,7,22,311,369,0,420.0,7.241379310344827,3.6345854768360413,22,953.0,0.15026783472539054,22,953.0
525.0,53,7,17,316,369,0,233.0,4.39622641509434,3.884965587078286,17,823.0,0.17660866652310833,17,823.0
530.0,55,8,18,319,374,0,272.0,4.945454545454545,3.549347161220173,18,802.0,0.169541716518011,18,802.0
535.0,56,4,20,322,378,0,313.0,5.589285714285714,3.6938944538678973,20,759.0,0.1354867149830076,20,759.0
540.0,56,5,17,325,381,0,166.0,2.9642857142857144,2.8329925691566453,17,667.0,0.08571401698553051,17,667.0
545.0,58,3,24,331,389,0,271.0,4.672413793103448,3.112358742472086,24,740.0,0.15831050405752675,24,740.0
550.0,57,7,25,332,389,0,283.0,4.964912280701754,2.5579593739282087,25,810.0,0.11433906055456618,25,810.0
555.0,59,4,34,335,394,0,440.0,7.4576271186440675,2.4365107360746103,34,910.0,0.08590039531284334,34,910.0
560.0,60,6,37,336,396,0,518.0,8.633333333333333,2.357915231607464,37,1019.0,0.04347222927829546,37,1019.0
565.0,59,4,35,341,400,0,545.0,9.23728813559322,2.9115427931798856,35,1027.0,0.08447325412501855,35,1027.0
570.0,57,8,31,343,400,0,609.0,10.68421052631579,4.103856497379869,31,1047.0,0.12782633743759486,31,1047.0
575.0,52,8,20,348,400,0,371.0,7.134615384615385,3.5178467478351942,20,1004.0,0.1267036343113144,20,1004.0
580.0,55,12,11,353,408,0,81.0,1.4727272727272727,5.452340237930329,11,800.0,0.3173554088012804,11,800.0
585.0,57,8,12,355,412,0,63.0,1.105263157894737,4.438669872399669,12,786.0,0.24220953423354735,12,786.0
590.0,59,8,18,359,418,0,89.0,1.5084745762711864,3.1357162896681374,18,741.0,0.12877532973556508,18,741.0
595.0,59,6,23,361,420,0,126.0,2.135593220338983,2.6631159038783596,23,815.0,0.09720301822511737,23,815.0
600.0,56,8,29,366,422,0,235.0,4.196428571428571,2.0579398810480485,29,929.0,0.05676058205840691,29,929.0
605.0,59,10,28,367,426,0,269.0,4.559322033898305,2.870108359914117,28,940.0,0.128632825393067,28,940.0
610.0,58,11,25,371,429,0,257.0,4.431034482758621,2.7439407684329558,25,841.0,0.11438856856374253,25,841.0
615.0,64,10,28,372,436,0,264.0,4.125,3.079405894034181,28,884.0,0.14766966834898249,28,884.0
620.0,62,13,33,375,437,0,257.0,4.145161290322581,3.431584559628009,33,863.0,0.12750019818732766,33,863.0
625.0,61,13,30,378,439,0,279.0,4.573770491803279,3.0536401356356757,30,1005.0,0.11352934113208717,30,1005.0
630.0,57,17,27,382,439,0,319.0,5.5964912280701755,2.446468400514879,27,1143.0,0.10671850898224335,27,1143.0
635.0,55,16,27,385,440,0,289.0,5.254545454545455,1.8793370018361255,27,1146.0,0.06995210248064837,27,1146.0
640.0,60,17,24,385,445,0,275.0,4.583333333333333,3.384117578374103,24,1056.0,0.11260322187805982,24,1056.0
645.0,58,16,26,388,446,0,298.0,5.137931034482759,2.9853227345815347,26,1047.0,0.08114448041774645,26,1047.0
650.0,64,18,28,392,456,0,297.0,4.640625,4.107678733057085,28,941.0,0.17811670481887354,28,941.0
655.0,59,18,23,397,456,0,291.0,4.932203389830509,4.37406478576998,23,1006.0,0.22735436175713464,23,1006.0
660.0,54,22,15,402,456,0,265.0,4.907407407407407,3.9953844004546557,15,992.0,0.18951693743147974,15,992.0
665.0,54,22,18,404,458,0,253.0,4.685185185185185,3.4368861855340174,18,955.0,0.12539937464978312,18,955.0
670.0,54,23,18,407,461,0,305.0,5.648148148148148,3.690586676788907,18,855.0,0.1222899548232598,18,855.0
675.0,54,21,18,411,465,0,379.0,7.018518518518518,4.694864669558557,18,754.0,0.1397340226844515,18,754.0
680.0,48,24,17,418,466,0,456.0,9.5,5.4362136909853085,17,706.0,0.20887819041326194,17,706.0
685.0,48,26,18,422,470,0,536.0,11.166666666666666,6.472445264279341,18,666.0,0.29785402199985767,18,666.0
690.0,49,20,18,427,476,0,626.0,12.775510204081632,6.4906880489426655,18,696.0,0.33889588783254554,18,696.0
695.0,44,22,13,434,478,0,465.0,10.568181818181818,5.058386775903952,13,648.0,0.2896698713318397,13,648.0
700.0,50,16,18,436,486,0,545.0,10.9,5.435671246220339,18,605.0,0.28438430458740754,18,605.0
705.0,52,15,19,439,491,0,615.0,11.826923076923077,3.4221476608417154,19,677.0,0.14512517776520983,19,677.0
710.0,55,10,21,443,498,0,701.0,12.745454545454546,3.4836434632266813,21,736.0,0.16291755817606163,21,736.0
715.0,55,11,16,446,501,0,511.0,9.290909090909091,2.7965954676421423,16,720.0,0.1306820047519322,16,720.0
720.0,55,9,15,448,503,0,456.0,8.290909090909091,3.2593193065472694,15,612.0,0.1169599192375185,15,612.0
725.0,62,12,17,450,512,0,493.0,7.951612903225806,4.073514320601055,17,643.0,0.21829615484290812,17,643.0
730.0,60,9,20,455,515,0,541.0,9.016666666666667,4.158685512633595,20,690.0,0.2032669578762584,20,690.0
735.0,60,12,18,458,518,0,513.0,8.55,3.1868024709149525,18,723.0,0.11954600720761566,18,723.0
740.0,58,10,25,462,520,0,608.0,10.482758620689655,3.061762935320424,25,803.0,0.09643115956789194,25,803.0
745.0,57,14,30,465,522,0,738.0,12.947368421052632,2.68794542616468,30,940.0,0.09990708078027483,30,940.0
750.0,56,11,31,469,525,0,826.0,14.75,2.0673402246998545,31,1059.0,0.09713551970318177,31,1059.0
755.0,55,13,28,472,527,0,877.0,15.945454545454545,2.0888586030852037,28,1115.0,0.05543262792854859,28,1115.0
760.0,63,11,26,472,535,0,386.0,6.126984126984127,3.3945351998556186,26,921.0,0.16798548711645747,26,921.0
765.0,58,15,26,477,535,0,463.0,7.982758620689655,3.1175556648624947,26,811.0,0.1371990442357005,26,811.0
770.0,59,15,24,478,537,0,516.0,8.745762711864407,3.2313104291320665,24,887.0,0.14436337055376505,24,887.0
775.0,58,15,24,483,541,0,580.0,10.0,3.081176127004908,24,908.0,0.10977478039136948,24,908.0
780.0,58,13,22,485,543,0,644.0,11.10344827586207,2.806234518501098,22,1012.0,0.08089105271781294,22,1012.0
785.0,57,16,28,489,546,0,759.0,13.31578947368421,2.7155671182279035,28,1132.0,0.09905823963165443,28,1132.0
790.0,54,16,28,492,546,0,517.0,9.574074074074074,1.9813279486235038,28,1094.0,0.07312789895902619,28,1094.0
795.0,62,16,26,496,558,0,227.0,3.661290322580645,3.765095425572041,26,877.0,0.19890413474348,26,877.0
800.0,63,15,27,496,559,0,213.0,3.380952380952381,3.7622972260797707,27,933.0,0.17525282924944502,27,933.0
805.0,62,17,29,501,563,0,204.0,3.2903225806451615,3.1296620040009717,29,937.0,0.12508388063900297,29,937.0
810.0,60,17,34,503,563,0,235.0,3.9166666666666665,3.7613194535719296,34,922.0,0.1174436857102798,34,922.0
815.0,56,21,23,507,563,0,236.0,4.214285714285714,3.3412389177274195,23,1047.0,0.12450393070477586,23,1047.0
820.0,53,21,26,512,565,0,300.0,5.660377358490566,3.522590279352405,26,1158.0,0.14695429836459592,26,1158.0
825.0,53,21,27,516,569,0,297.0,5.60377358490566,2.1174657710667506,27,1133.0,0.08688289736491588,27,1133.0
830.0,59,18,24,519,578,0,243.0,4.11864406779661,3.5464584418468488,24,1000.0,0.1954299054873087,24,1000.0
835.0,61,19,24,520,581,0,238.0,3.901639344262295,2.9838657772489228,24,996.0,0.14916680827288575,24,996.0
840.0,62,17,29,521,583,0,236.0,3.806451612903226,3.15198595372358,29,963.0,0.105662950706784,29,963.0
845.0,58,21,33,527,585,0,288.0,4.9655172413793105,3.7570455457950205,33,904.0,0.11863889643464481,33,904.0
