step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,13.432953558962168,0,0.0,0.9281566616725906,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.937095868874325,0,0.0,0.828421367566041,0,0.0
15.0,18,0,5,0,18,0,11.0,0.6111111111111112,7.660741644720034,5,11.0,0.41530714305732097,5,11.0
20.0,17,0,8,1,18,0,47.0,2.764705882352941,6.9302203790153145,8,47.0,0.40031349591972726,8,47.0
25.0,20,0,9,4,24,0,89.0,4.45,6.514544765478088,9,89.0,0.4200410617380936,9,89.0
30.0,20,0,10,4,24,0,139.0,6.95,6.476804766125575,10,139.0,0.3526022631069392,10,139.0
35.0,23,0,10,5,28,0,189.0,8.217391304347826,6.46562775117138,10,189.0,0.26023022873284174,10,189.0
40.0,26,0,12,8,34,0,246.0,9.461538461538462,7.05841605073357,12,246.0,0.4209511655818039,12,246.0
45.0,26,0,6,12,38,0,186.0,7.153846153846154,6.152422429610651,6,239.0,0.42491649169693324,6,239.0
50.0,28,0,11,12,40,0,226.0,8.071428571428571,6.533594442435077,11,226.0,0.3178783624077245,11,226.0
55.0,31,0,14,13,44,0,289.0,9.32258064516129,6.0271194643551915,14,289.0,0.25570316552718714,14,289.0
60.0,27,0,17,17,44,0,370.0,13.703703703703704,4.747034762012621,17,370.0,0.16056085568927872,17,370.0
65.0,29,0,13,21,50,0,377.0,13.0,4.60639327793981,13,416.0,0.2600244416004983,13,416.0
70.0,28,0,10,22,50,0,416.0,14.857142857142858,6.644858091348809,10,420.0,0.30502817055305426,10,420.0
75.0,38,0,11,24,62,0,467.0,12.289473684210526,8.487570837582927,11,467.0,0.4794407322911699,11,467.0
80.0,35,0,8,27,62,0,205.0,5.857142857142857,8.253482018401334,8,389.0,0.4931691795195328,8,389.0
85.0,35,0,7,33,68,0,179.0,5.114285714285714,6.95470641976968,7,236.0,0.38522192481225714,7,236.0
90.0,32,0,13,36,68,0,203.0,6.34375,5.9597237749777925,13,235.0,0.2735073070044995,13,235.0
95.0,32,0,15,40,72,0,276.0,8.625,5.5675731415929075,15,304.0,0.2185275607171929,15,304.0
100.0,31,0,13,43,74,0,271.0,8.741935483870968,5.731022623106554,13,343.0,0.2638209721734672,13,343.0
105.0,31,0,9,47,78,0,304.0,9.806451612903226,6.410838060557841,9,346.0,0.3156538035739914,9,346.0
110.0,35,0,11,49,84,0,352.0,10.057142857142857,8.525844406042147,11,380.0,0.4570738070539711,11,380.0
115.0,32,2,10,54,86,0,396.0,12.375,7.7320655405314,10,424.0,0.4566963882184406,10,424.0
120.0,29,0,17,59,88,0,463.0,15.96551724137931,4.724491173393163,17,491.0,0.20768943316236696,17,491.0
125.0,31,2,13,61,92,0,504.0,16.258064516129032,4.674154783182016,13,555.0,0.2505746814527612,13,555.0
130.0,30,0,14,64,94,0,574.0,19.133333333333333,5.313729169302076,14,602.0,0.27471217239279866,14,602.0
135.0,34,2,14,64,98,0,414.0,12.176470588235293,5.694385508144429,14,559.0,0.2849578762287648,14,559.0
140.0,31,0,13,69,100,0,430.0,13.870967741935484,5.724858829740981,13,475.0,0.28827762589670497,13,475.0
145.0,36,2,13,70,106,0,446.0,12.38888888888889,5.112989764007346,13,523.0,0.26092586475312884,13,523.0
150.0,37,0,12,75,112,0,495.0,13.378378378378379,6.862678722479134,12,552.0,0.4236949084657758,12,552.0
155.0,36,0,12,76,112,0,468.0,13.0,5.537463647783455,12,564.0,0.2829718092120627,12,564.0
160.0,38,0,19,80,118,0,544.0,14.31578947368421,4.53261679289654,19,601.0,0.20530549630179548,19,601.0
165.0,36,0,23,82,118,0,658.0,18.27777777777778,3.818847717063286,23,715.0,0.1403547318419893,23,715.0
170.0,39,0,20,85,124,0,683.0,17.512820512820515,3.6009550633134655,20,786.0,0.18554554995300795,20,786.0
175.0,35,0,15,89,124,0,705.0,20.142857142857142,3.9608709540324134,15,814.0,0.17561656698018582,15,814.0
180.0,39,0,11,89,128,0,615.0,15.76923076923077,5.200258465438651,11,772.0,0.2577792389041365,11,772.0
185.0,40,0,17,94,134,0,664.0,16.6,4.857595897353268,17,737.0,0.22366325861383604,17,737.0
