step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.365808371096406,0,0.0,0.8967919870139905,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.993405656893303,0,0.0,0.8750841378532567,0,0.0
15.0,18,0,1,0,18,0,3.0,0.16666666666666666,6.915930292823415,1,3.0,0.3765498013621462,1,3.0
20.0,18,0,8,0,18,0,40.0,2.2222222222222223,7.0781252682901155,8,40.0,0.3857510050246234,8,40.0
25.0,20,0,8,4,24,0,80.0,4.0,6.603837436634602,8,80.0,0.3893379984451832,8,80.0
30.0,20,0,6,4,24,0,72.0,3.6,6.897494842020445,6,95.0,0.39776878845467856,6,95.0
35.0,24,0,9,4,28,0,109.0,4.541666666666667,6.1137497733395065,9,109.0,0.24619747087316443,9,109.0
40.0,27,0,8,7,34,0,141.0,5.222222222222222,7.147769185176684,8,149.0,0.43979437764813667,8,149.0
45.0,27,0,8,11,38,0,181.0,6.703703703703703,8.145326505936637,8,181.0,0.4874934391410947,8,181.0
50.0,28,0,11,12,40,0,227.0,8.107142857142858,7.462663258984181,11,227.0,0.32268637387584026,11,227.0
55.0,28,0,13,16,44,0,288.0,10.285714285714286,5.2056468988327325,13,288.0,0.24203922837037953,13,288.0
60.0,25,0,12,19,44,0,330.0,13.2,3.989562972417545,12,345.0,0.2046734191198949,12,345.0
65.0,28,0,12,22,50,0,386.0,13.785714285714286,6.332056638082223,12,390.0,0.33884924794149945,12,390.0
70.0,28,0,13,22,50,0,447.0,15.964285714285714,5.199423130733057,13,447.0,0.1713796497757736,13,447.0
75.0,35,0,17,27,62,0,529.0,15.114285714285714,5.761464272652359,17,529.0,0.37224428683035155,17,529.0
80.0,33,0,20,29,62,0,621.0,18.818181818181817,4.279155472792594,20,621.0,0.30275517790288686,20,621.0
85.0,39,0,24,29,68,0,734.0,18.82051282051282,3.4028694844344094,24,734.0,0.20643383431779008,24,734.0
90.0,39,0,25,29,68,0,782.0,20.05128205128205,3.124635696499921,25,830.0,0.16744895494376758,25,830.0
95.0,42,0,21,30,72,0,855.0,20.357142857142858,4.080715187443223,21,888.0,0.18349149920669944,21,888.0
100.0,43,0,21,31,74,0,942.0,21.906976744186046,4.743814872604022,21,959.0,0.19991706001730322,21,959.0
105.0,42,0,27,36,78,0,1066.0,25.38095238095238,2.921120902281669,27,1083.0,0.11451715867589583,27,1083.0
110.0,45,0,27,39,84,0,1168.0,25.955555555555556,3.520607516472591,27,1201.0,0.2252810142146703,27,1201.0
115.0,45,2,22,41,86,0,1259.0,27.977777777777778,4.4650391991983716,22,1282.0,0.23597928938465018,22,1282.0
120.0,47,0,25,41,88,0,1376.0,29.27659574468085,4.8522582252270965,25,1389.0,0.21947284615731455,25,1389.0
125.0,46,2,30,46,92,0,1517.0,32.97826086956522,3.3525569599627514,30,1530.0,0.12034060205801261,30,1530.0
130.0,45,0,31,49,94,0,1635.0,36.333333333333336,2.7136791580647173,31,1664.0,0.11295401537190108,31,1664.0
135.0,47,2,26,51,98,0,1750.0,37.234042553191486,3.8783175481142065,26,1769.0,0.15755235434934972,26,1769.0
140.0,47,0,30,53,100,0,1886.0,40.12765957446808,3.0316342996741557,30,1905.0,0.11115594618078067,30,1905.0
145.0,49,2,37,57,106,0,2060.0,42.04081632653061,2.419255106812476,37,2079.0,0.1499759088612335,37,2079.0
150.0,53,0,35,59,112,0,1506.0,28.41509433962264,2.9987949592143908,35,1997.0,0.2106407947933555,35,1997.0
155.0,53,0,28,59,112,0,910.0,17.169811320754718,2.9064132010822754,28,1680.0,0.13503894988240234,28,1680.0
160.0,59,0,24,59,118,0,590.0,10.0,3.554882058092206,24,1664.0,0.16157501486144146,24,1664.0
165.0,56,0,19,62,118,0,536.0,9.571428571428571,3.5386659885269642,19,1680.0,0.12023406039805148,19,1680.0
170.0,58,0,23,66,124,0,634.0,10.931034482758621,4.867865520456201,23,1691.0,0.1994160219598712,23,1691.0
175.0,52,0,28,72,124,0,712.0,13.692307692307692,3.0836909816441227,28,1794.0,0.12487440742548554,28,1794.0
180.0,52,0,36,76,128,0,880.0,16.923076923076923,2.5359890689993643,36,1937.0,0.09269316603051442,36,1937.0
185.0,56,0,41,78,134,0,1076.0,19.214285714285715,2.185172635825498,41,2133.0,0.10327704685308843,41,2133.0
190.0,56,0,42,82,138,0,1122.0,20.035714285714285,2.0246614853386284,42,2095.0,0.14087694670050932,42,2095.0
195.0,58,0,35,82,140,0,1085.0,18.70689655172414,2.516203259680474,35,1845.0,0.10636109131116248,35,1845.0
200.0,62,0,31,82,144,0,919.0,14.82258064516129,3.2891258382366777,31,1856.0,0.13711258066105647,31,1856.0
205.0,60,0,25,86,146,0,840.0,14.0,3.6080635418619718,25,1867.0,0.14217484013028683,25,1867.0
